MANDT,BANFN,BNFPO,BSART,BSTYP,BSAKZ,LOEKZ,STATU,ESTKZ,FRGKZ,FRGZU,FRGST,EKGRP,ERNAM,ERDAT,AFNAM,TXZ01,MATNR,WERKS,LGORT,MENGE,MEINS,LFDAT,BADAT,LIFNR,EKORG,EBELN,EBELP,FRGRL,BWTAR,PSTYP,KNTTP
100,1000000491,00010,NB,B,,,N,B,R,,,103,BUYER02,2024-04-21,BUYER02,PR for material MAT00020,MAT00020,P001,SL03,169.0,EA,2024-06-22,2024-04-21,,1000,4500000491,00010,,,0,
100,1000000492,00010,NB,B,,,N,B,R,,,103,BUYER02,2024-07-04,BUYER02,PR for material MAT00011,MAT00011,P002,SL01,161.0,EA,2024-08-14,2024-07-04,,1000,4500000492,00010,,,0,
100,1000000492,00020,NB,B,,,N,B,R,,,100,BUYER02,2024-07-04,BUYER02,PR for material MAT00011,MAT00011,P002,SL01,161.0,EA,2024-08-14,2024-07-04,,1000,4500000492,00020,,,0,
100,1000000493,00010,NB,B,,,N,B,R,,,103,BUYER01,2024-09-06,BUYER01,PR for material MAT00011,MAT00011,P001,SL01,477.0,EA,2024-11-02,2024-09-06,,1000,4500000493,00010,,,0,
100,1000000494,00010,NB,B,,,N,B,R,,,101,BUYER02,2024-08-03,BUYER02,PR for material MAT00011,MAT00011,P001,SL03,84.0,EA,2024-09-02,2024-08-03,,1000,4500000494,00010,,,0,
100,1000000495,00010,NB,B,,,N,B,R,,,101,BUYER03,2024-04-23,BUYER03,PR for material MAT00015,MAT00015,P003,SL02,122.0,EA,2024-05-29,2024-04-23,,1000,4500000495,00010,,,0,
100,1000000496,00010,NB,B,,,N,B,R,,,103,BUYER03,2024-08-15,BUYER03,PR for material MAT00001,MAT00001,P001,SL03,401.0,EA,2024-10-01,2024-08-15,,1000,4500000496,00010,,,0,
100,1000000497,00010,NB,B,,,N,B,R,,,101,BUYER03,2024-08-12,BUYER03,PR for material MAT00003,MAT00003,P002,SL03,231.0,EA,2024-09-19,2024-08-12,,1000,4500000497,00010,,,0,
100,1000000498,00010,NB,B,,,N,B,R,,,102,BUYER01,2024-08-26,BUYER01,PR for material MAT00018,MAT00018,P003,SL03,387.0,EA,2024-10-27,2024-08-26,,1000,4500000498,00010,,,0,
100,1000000498,00020,NB,B,,,N,B,R,,,101,BUYER01,2024-08-26,BUYER01,PR for material MAT00018,MAT00018,P003,SL03,387.0,EA,2024-10-27,2024-08-26,,1000,4500000498,00020,,,0,
100,1000000499,00010,NB,B,,,N,B,R,,,101,BUYER01,2024-08-19,BUYER01,PR for material MAT00001,MAT00001,P002,SL01,34.0,EA,2024-09-22,2024-08-19,,1000,4500000499,00010,,,0,
