MANDT,EBELN,EBELP,ZEKKN,VGABE,GJAHR,BELNR,BUZEI,BEWTP,BWART,BUDAT,MENGE,BPMNG,DMBTR,WRBTR,WAERS,WESBS,BPWES,SHKZG,ELIKZ,CPUDT,MATNR,WERKS,ERNAM
100,4500000266,00010,0,6,2024,5100000266,0001,U,,2024-06-04,128.0,128.0,48096.0,48096.0,USD,0,0,H,,2024-06-04,MAT00017,P003,FINANCE01
100,4500000267,00010,0,1,2024,5000000624,0001,E,101,2024-06-18,248.0,248.0,122941.04,122941.04,USD,248.0,248.0,S,,2024-06-18,MAT00001,P001,BUYER03
100,4500000267,00010,0,6,2024,5100000267,0001,U,,2024-06-29,248.0,248.0,122941.04,122941.04,USD,0,0,H,,2024-06-29,MAT00001,P001,FINANCE01
100,4500000268,00010,0,1,2024,5000000626,0001,E,101,2024-06-30,449.0,449.0,152264.88,152264.88,USD,449.0,449.0,S,,2024-06-30,MAT00011,P001,BUYER03
100,4500000268,00010,0,6,2024,5100000268,0001,U,,2024-07-10,449.0,449.0,152264.88,152264.88,USD,0,0,H,,2024-07-10,MAT00011,P001,FINANCE01
100,4500000269,00010,0,1,2024,5000000628,0001,E,101,2024-08-30,96.0,96.0,46584.96,46584.96,USD,96.0,96.0,S,,2024-08-30,MAT00008,P002,FINANCE02
100,4500000269,00010,0,6,2024,5100000269,0001,U,,2024-09-03,96.0,96.0,46584.96,46584.96,USD,0,0,H,,2024-09-03,MAT00008,P002,FINANCE02
100,4500000270,00010,0,1,2024,5000000630,0001,E,101,2024-03-10,422.0,422.0,141154.78,141154.78,USD,422.0,422.0,S,,2024-03-10,MAT00010,P002,WHOUSE01
100,4500000270,00010,0,6,2024,5100000270,0001,U,,2024-03-24,422.0,422.0,154760.06,154760.06,USD,0,0,H,,2024-03-24,MAT00010,P002,FINANCE01
100,4500000270,00020,0,1,2024,5000000632,0001,E,101,2024-03-10,186.0,186.0,68446.14,68446.14,USD,186.0,186.0,S,,2024-03-10,MAT00007,P002,BUYER02
100,4500000270,00020,0,6,2024,5100000270,0001,U,,2024-03-20,186.0,186.0,81481.02,81481.02,USD,0,0,H,,2024-03-20,MAT00007,P002,FINANCE02
100,4500000271,00010,0,1,2024,5000000634,0001,E,101,2024-09-07,89.0,89.0,12271.32,12271.32,USD,89.0,89.0,S,,2024-09-07,MAT00011,P002,FINANCE02
100,4500000271,00010,0,6,2024,5100000271,0001,U,,2024-09-27,89.0,89.0,12271.32,12271.32,USD,0,0,H,,2024-09-27,MAT00011,P002,FINANCE02
100,4500000272,00010,0,6,2024,5100000272,0001,U,,2024-06-01,485.0,485.0,202245.0,202245.0,USD,0,0,H,,2024-06-01,MAT00004,P002,FINANCE02
100,4500000273,00010,0,1,2024,5000000637,0001,E,101,2024-09-23,20.0,20.0,425.2,425.2,USD,20.0,20.0,S,,2024-09-23,MAT00013,P002,SALEUSER1
100,4500000273,00010,0,6,2024,5100000273,0001,U,,2024-10-04,20.0,20.0,425.2,425.2,USD,0,0,H,,2024-10-04,MAT00013,P002,FINANCE01
100,4500000274,00010,0,1,2024,5000000639,0001,E,101,2024-11-08,103.0,103.0,44532.05,44532.05,USD,103.0,103.0,S,,2024-11-08,MAT00015,P001,WHOUSE02
100,4500000274,00010,0,6,2024,5100000274,0001,U,,2024-11-23,103.0,103.0,44532.05,44532.05,USD,0,0,H,,2024-11-23,MAT00015,P001,FINANCE01
100,4500000274,00020,0,1,2024,5000000641,0001,E,101,2024-11-08,147.0,147.0,12325.95,12325.95,USD,147.0,147.0,S,,2024-11-08,MAT00005,P001,WHOUSE01
100,4500000274,00020,0,6,2024,5100000274,0001,U,,2024-11-15,147.0,147.0,12325.95,12325.95,USD,0,0,H,,2024-11-15,MAT00005,P001,FINANCE01
100,4500000275,00010,0,1,2024,5000000643,0001,E,101,2024-06-07,217.0,217.0,65670.71,65670.71,USD,217.0,217.0,S,,2024-06-07,MAT00022,P002,BUYER01
100,4500000275,00010,0,6,2024,5100000275,0001,U,,2024-06-17,217.0,217.0,69468.21,69468.21,USD,0,0,H,,2024-06-17,MAT00022,P002,FINANCE02
100,4500000276,00010,0,1,2024,5000000645,0001,E,101,2024-05-19,440.0,440.0,32841.6,32841.6,USD,440.0,440.0,S,,2024-05-19,MAT00009,P003,BUYER02
100,4500000276,00010,0,6,2024,5100000276,0001,U,,2024-06-01,440.0,440.0,32841.6,32841.6,USD,0,0,H,,2024-06-01,MAT00009,P003,FINANCE01
100,4500000276,00020,0,1,2024,5000000647,0001,E,101,2024-05-19,181.0,181.0,20389.65,20389.65,USD,181.0,181.0,S,,2024-05-19,MAT00005,P003,FINANCE01
100,4500000276,00020,0,6,2024,5100000276,0001,U,,2024-06-01,181.0,181.0,20389.65,20389.65,USD,0,0,H,,2024-06-01,MAT00005,P003,FINANCE02
100,4500000277,00010,0,1,2024,5000000649,0001,E,101,2024-07-17,224.0,224.0,111473.6,111473.6,USD,224.0,224.0,S,,2024-07-17,MAT00016,P001,SALEUSER3
100,4500000277,00010,0,6,2024,5100000277,0001,U,,2024-08-06,224.0,224.0,111473.6,111473.6,USD,0,0,H,,2024-08-06,MAT00016,P001,FINANCE02
100,4500000278,00010,0,1,2024,5000000651,0001,E,101,2024-05-12,386.0,386.0,38013.28,38013.28,USD,386.0,386.0,S,,2024-05-12,MAT00019,P003,BUYER02
100,4500000278,00010,0,6,2024,5100000278,0001,U,,2024-05-25,386.0,386.0,38013.28,38013.28,USD,0,0,H,,2024-05-25,MAT00019,P003,FINANCE01
100,4500000279,00010,0,1,2024,5000000653,0001,E,101,2024-10-27,13.0,13.0,6307.47,6307.47,USD,13.0,13.0,S,,2024-10-27,MAT00015,P001,FINANCE02
100,4500000279,00010,0,6,2024,5100000279,0001,U,,2024-11-03,13.0,13.0,6307.47,6307.47,USD,0,0,H,,2024-11-03,MAT00015,P001,FINANCE01
100,4500000280,00010,0,1,2024,5000000655,0001,E,101,2024-06-02,207.0,207.0,67711.77,67711.77,USD,207.0,207.0,S,,2024-06-02,MAT00001,P001,WHOUSE02
100,4500000280,00010,0,6,2024,5100000280,0001,U,,2024-06-18,207.0,207.0,67711.77,67711.77,USD,0,0,H,,2024-06-18,MAT00001,P001,FINANCE02
100,4500000281,00010,0,1,2024,5000000657,0001,E,101,2024-09-22,101.0,101.0,32223.04,32223.04,USD,101.0,101.0,S,,2024-09-22,MAT00003,P002,SALEUSER1
100,4500000281,00010,0,6,2024,5100000281,0001,U,,2024-09-29,101.0,101.0,32223.04,32223.04,USD,0,0,H,,2024-09-29,MAT00003,P002,FINANCE02
100,4500000281,00020,0,1,2024,5000000659,0001,E,101,2024-09-22,64.0,64.0,25205.12,25205.12,USD,64.0,64.0,S,,2024-09-22,MAT00008,P002,SALEUSER2
100,4500000281,00020,0,6,2024,5100000281,0001,U,,2024-10-02,64.0,64.0,25205.12,25205.12,USD,0,0,H,,2024-10-02,MAT00008,P002,FINANCE02
100,4500000282,00010,0,1,2024,5000000661,0001,E,101,2024-07-08,50.0,50.0,12834.5,12834.5,USD,50.0,50.0,S,,2024-07-08,MAT00022,P002,BUYER03
100,4500000282,00010,0,6,2024,5100000282,0001,U,,2024-07-23,50.0,50.0,12834.5,12834.5,USD,0,0,H,,2024-07-23,MAT00022,P002,FINANCE01
100,4500000283,00010,0,1,2024,5000000663,0001,E,101,2024-05-30,437.0,437.0,27137.7,27137.7,USD,437.0,437.0,S,,2024-05-30,MAT00007,P002,BUYER01
100,4500000283,00010,0,6,2024,5100000283,0001,U,,2024-06-17,437.0,437.0,29191.6,29191.6,USD,0,0,H,,2024-06-17,MAT00007,P002,FINANCE02
100,4500000283,00020,0,1,2024,5000000665,0001,E,101,2024-05-30,75.0,75.0,20458.5,20458.5,USD,75.0,75.0,S,,2024-05-30,MAT00010,P002,WHOUSE01
100,4500000283,00020,0,6,2024,5100000283,0001,U,,2024-06-04,75.0,75.0,23950.5,23950.5,USD,0,0,H,,2024-06-04,MAT00010,P002,FINANCE01
100,4500000284,00010,0,1,2024,5000000667,0001,E,101,2024-05-18,237.0,237.0,57413.25,57413.25,USD,237.0,237.0,S,,2024-05-18,MAT00021,P003,BUYER03
100,4500000284,00010,0,6,2024,5100000284,0001,U,,2024-06-04,237.0,237.0,57413.25,57413.25,USD,0,0,H,,2024-06-04,MAT00021,P003,FINANCE02
100,4500000285,00010,0,1,2024,5000000669,0001,E,101,2024-10-29,294.0,294.0,108259.62,108259.62,USD,294.0,294.0,S,,2024-10-29,MAT00004,P001,WHOUSE01
100,4500000285,00010,0,6,2024,5100000285,0001,U,,2024-11-16,294.0,294.0,108259.62,108259.62,USD,0,0,H,,2024-11-16,MAT00004,P001,FINANCE02
100,4500000286,00010,0,1,2024,5000000671,0001,E,101,2024-11-12,230.0,230.0,51462.5,51462.5,USD,230.0,230.0,S,,2024-11-12,MAT00004,P003,SALEUSER1
100,4500000286,00010,0,6,2024,5100000286,0001,U,,2024-11-30,230.0,230.0,51462.5,51462.5,USD,0,0,H,,2024-11-30,MAT00004,P003,FINANCE02
100,4500000287,00010,0,1,2024,5000000673,0001,E,101,2024-09-04,486.0,486.0,43443.54,43443.54,USD,486.0,486.0,S,,2024-09-04,MAT00010,P003,BUYER02
100,4500000287,00010,0,6,2024,5100000287,0001,U,,2024-09-11,486.0,486.0,49960.8,49960.8,USD,0,0,H,,2024-09-11,MAT00010,P003,FINANCE01
100,4500000288,00010,0,1,2024,5000000675,0001,E,101,2024-05-10,405.0,405.0,71073.45,71073.45,USD,405.0,405.0,S,,2024-05-10,MAT00012,P001,FINANCE01
100,4500000288,00010,0,6,2024,5100000288,0001,U,,2024-05-20,405.0,405.0,71073.45,71073.45,USD,0,0,H,,2024-05-20,MAT00012,P001,FINANCE02
100,4500000289,00010,0,1,2024,5000000677,0001,E,101,2024-03-20,380.0,380.0,185280.4,185280.4,USD,380.0,380.0,S,,2024-03-20,MAT00023,P003,BUYER02
100,4500000289,00010,0,6,2024,5100000289,0001,U,,2024-03-28,380.0,380.0,185280.4,185280.4,USD,0,0,H,,2024-03-28,MAT00023,P003,FINANCE01
100,4500000290,00010,0,6,2024,5100000290,0001,U,,2024-05-13,485.0,485.0,187656.2,187656.2,USD,0,0,H,,2024-05-13,MAT00011,P001,FINANCE02
100,4500000291,00010,0,1,2024,5000000680,0001,E,101,2024-05-02,460.0,460.0,207023.0,207023.0,USD,460.0,460.0,S,,2024-05-02,MAT00008,P001,BUYER03
100,4500000291,00010,0,6,2024,5100000291,0001,U,,2024-05-05,460.0,460.0,207023.0,207023.0,USD,0,0,H,,2024-05-05,MAT00008,P001,FINANCE01
100,4500000292,00010,0,1,2024,5000000682,0001,E,101,2024-04-11,334.0,334.0,88406.46,88406.46,USD,334.0,334.0,S,,2024-04-11,MAT00019,P003,FINANCE01
100,4500000292,00010,0,6,2024,5100000292,0001,U,,2024-04-23,334.0,334.0,88406.46,88406.46,USD,0,0,H,,2024-04-23,MAT00019,P003,FINANCE02
100,4500000292,00020,0,1,2024,5000000684,0001,E,101,2024-04-11,142.0,142.0,26129.42,26129.42,USD,142.0,142.0,S,,2024-04-11,MAT00003,P003,FINANCE01
100,4500000292,00020,0,6,2024,5100000292,0001,U,,2024-04-28,142.0,142.0,26129.42,26129.42,USD,0,0,H,,2024-04-28,MAT00003,P003,FINANCE02
100,4500000293,00010,0,1,2024,5000000686,0001,E,101,2024-06-20,280.0,280.0,74326.0,74326.0,USD,280.0,280.0,S,,2024-06-20,MAT00017,P003,FINANCE01
100,4500000293,00010,0,6,2024,5100000293,0001,U,,2024-07-01,280.0,280.0,74326.0,74326.0,USD,0,0,H,,2024-07-01,MAT00017,P003,FINANCE01
100,4500000294,00010,0,1,2024,5000000688,0001,E,101,2024-02-13,405.0,405.0,200317.05,200317.05,USD,405.0,405.0,S,,2024-02-13,MAT00010,P003,SALEUSER2
100,4500000294,00010,0,6,2024,5100000294,0001,U,,2024-02-20,405.0,405.0,200317.05,200317.05,USD,0,0,H,,2024-02-20,MAT00010,P003,FINANCE02
100,4500000295,00010,0,1,2024,5000000690,0001,E,101,2024-03-22,445.0,445.0,108295.2,108295.2,USD,445.0,445.0,S,,2024-03-22,MAT00014,P001,FINANCE01
100,4500000295,00010,0,6,2024,5100000295,0001,U,,2024-04-06,445.0,445.0,108295.2,108295.2,USD,0,0,H,,2024-04-06,MAT00014,P001,FINANCE02
100,4500000295,00020,0,1,2024,5000000692,0001,E,101,2024-03-22,187.0,187.0,37572.04,37572.04,USD,187.0,187.0,S,,2024-03-22,MAT00012,P001,BUYER03
100,4500000295,00020,0,6,2024,5100000295,0001,U,,2024-03-29,187.0,187.0,37572.04,37572.04,USD,0,0,H,,2024-03-29,MAT00012,P001,FINANCE01
100,4500000296,00010,0,1,2024,5000000694,0001,E,101,2024-05-03,305.0,305.0,64117.1,64117.1,USD,305.0,305.0,S,,2024-05-03,MAT00002,P001,SALEUSER2
100,4500000296,00010,0,6,2024,5100000296,0001,U,,2024-05-07,305.0,305.0,64117.1,64117.1,USD,0,0,H,,2024-05-07,MAT00002,P001,FINANCE01
100,4500000297,00010,0,1,2024,5000000696,0001,E,101,2024-07-07,411.0,411.0,102548.61,102548.61,USD,411.0,411.0,S,,2024-07-07,MAT00002,P001,BUYER01
100,4500000297,00010,0,6,2024,5100000297,0001,U,,2024-07-23,411.0,411.0,102548.61,102548.61,USD,0,0,H,,2024-07-23,MAT00002,P001,FINANCE02
100,4500000298,00010,0,1,2024,5000000698,0001,E,101,2024-10-21,54.0,54.0,17071.56,17071.56,USD,54.0,54.0,S,,2024-10-21,MAT00015,P001,WHOUSE01
100,4500000298,00010,0,6,2024,5100000298,0001,U,,2024-10-25,54.0,54.0,18793.08,18793.08,USD,0,0,H,,2024-10-25,MAT00015,P001,FINANCE02
100,4500000299,00010,0,1,2024,5000000700,0001,E,101,2024-03-22,378.0,378.0,96877.62,96877.62,USD,378.0,378.0,S,,2024-03-22,MAT00007,P003,FINANCE01
100,4500000299,00010,0,6,2024,5100000299,0001,U,,2024-03-25,378.0,378.0,104331.78,104331.78,USD,0,0,H,,2024-03-25,MAT00007,P003,FINANCE02
100,4500000300,00010,0,1,2024,5000000702,0001,E,101,2024-03-10,197.0,197.0,10756.2,10756.2,USD,197.0,197.0,S,,2024-03-10,MAT00014,P002,BUYER03
100,4500000300,00010,0,6,2024,5100000300,0001,U,,2024-03-18,197.0,197.0,10756.2,10756.2,USD,0,0,H,,2024-03-18,MAT00014,P002,FINANCE02
100,4500000301,00010,0,1,2024,5000000704,0001,E,101,2024-09-10,451.0,451.0,15974.42,15974.42,USD,451.0,451.0,S,,2024-09-10,MAT00005,P002,FINANCE02
100,4500000301,00010,0,6,2024,5100000301,0001,U,,2024-09-20,451.0,451.0,15974.42,15974.42,USD,0,0,H,,2024-09-20,MAT00005,P002,FINANCE02
100,4500000301,00020,0,1,2024,5000000706,0001,E,101,2024-09-10,18.0,18.0,382.86,382.86,USD,18.0,18.0,S,,2024-09-10,MAT00007,P002,SALEUSER1
100,4500000301,00020,0,6,2024,5100000301,0001,U,,2024-09-13,18.0,18.0,382.86,382.86,USD,0,0,H,,2024-09-13,MAT00007,P002,FINANCE02
100,4500000302,00010,0,1,2024,5000000708,0001,E,101,2024-10-07,314.0,314.0,103620.0,103620.0,USD,314.0,314.0,S,,2024-10-07,MAT00018,P001,BUYER01
100,4500000302,00010,0,6,2024,5100000302,0001,U,,2024-10-25,314.0,314.0,103620.0,103620.0,USD,0,0,H,,2024-10-25,MAT00018,P001,FINANCE02
100,4500000303,00010,0,1,2024,5000000710,0001,E,101,2024-03-02,352.0,352.0,146762.88,146762.88,USD,352.0,352.0,S,,2024-03-02,MAT00018,P002,FINANCE02
100,4500000303,00010,0,6,2024,5100000303,0001,U,,2024-03-21,352.0,352.0,146762.88,146762.88,USD,0,0,H,,2024-03-21,MAT00018,P002,FINANCE02
100,4500000304,00010,0,1,2024,5000000712,0001,E,101,2024-08-17,327.0,327.0,3597.0,3597.0,USD,327.0,327.0,S,,2024-08-17,MAT00020,P002,BUYER03
100,4500000304,00010,0,6,2024,5100000304,0001,U,,2024-09-02,327.0,327.0,3597.0,3597.0,USD,0,0,H,,2024-09-02,MAT00020,P002,FINANCE02
100,4500000305,00010,0,1,2024,5000000714,0001,E,101,2024-06-05,71.0,71.0,13599.34,13599.34,USD,71.0,71.0,S,,2024-06-05,MAT00013,P002,SALEUSER1
100,4500000305,00010,0,6,2024,5100000305,0001,U,,2024-06-16,71.0,71.0,15795.37,15795.37,USD,0,0,H,,2024-06-16,MAT00013,P002,FINANCE02
100,4500000306,00010,0,6,2024,5100000306,0001,U,,2024-06-23,64.0,64.0,9337.6,9337.6,USD,0,0,H,,2024-06-23,MAT00001,P003,FINANCE01
100,4500000307,00010,0,1,2024,5000000717,0001,E,101,2024-03-20,311.0,311.0,106837.83,106837.83,USD,311.0,311.0,S,,2024-03-20,MAT00007,P003,BUYER01
100,4500000307,00010,0,6,2024,5100000307,0001,U,,2024-04-02,311.0,311.0,106837.83,106837.83,USD,0,0,H,,2024-04-02,MAT00007,P003,FINANCE02
100,4500000308,00010,0,1,2024,5000000719,0001,E,101,2024-09-03,202.0,202.0,35150.02,35150.02,USD,202.0,202.0,S,,2024-09-03,MAT00009,P003,SALEUSER1
100,4500000308,00010,0,6,2024,5100000308,0001,U,,2024-09-19,202.0,202.0,35150.02,35150.02,USD,0,0,H,,2024-09-19,MAT00009,P003,FINANCE01
100,4500000309,00010,0,1,2024,5000000721,0001,E,101,2024-06-03,418.0,418.0,172466.8,172466.8,USD,418.0,418.0,S,,2024-06-03,MAT00009,P002,FINANCE02
100,4500000309,00010,0,6,2024,5100000309,0001,U,,2024-06-20,418.0,418.0,172466.8,172466.8,USD,0,0,H,,2024-06-20,MAT00009,P002,FINANCE01
100,4500000310,00010,0,1,2024,5000000723,0001,E,101,2024-09-05,37.0,37.0,1316.46,1316.46,USD,37.0,37.0,S,,2024-09-05,MAT00020,P002,WHOUSE01
100,4500000310,00010,0,6,2024,5100000310,0001,U,,2024-09-15,37.0,37.0,1316.46,1316.46,USD,0,0,H,,2024-09-15,MAT00020,P002,FINANCE01
100,4500000310,00020,0,1,2024,5000000725,0001,E,101,2024-09-05,25.0,25.0,6596.5,6596.5,USD,25.0,25.0,S,,2024-09-05,MAT00010,P002,BUYER01
100,4500000310,00020,0,6,2024,5100000310,0001,U,,2024-09-22,25.0,25.0,6596.5,6596.5,USD,0,0,H,,2024-09-22,MAT00010,P002,FINANCE02
100,4500000311,00010,0,1,2024,5000000727,0001,E,101,2024-11-03,228.0,228.0,29443.92,29443.92,USD,228.0,228.0,S,,2024-11-03,MAT00012,P003,SALEUSER2
100,4500000311,00010,0,6,2024,5100000311,0001,U,,2024-11-19,228.0,228.0,29443.92,29443.92,USD,0,0,H,,2024-11-19,MAT00012,P003,FINANCE02
100,4500000312,00010,0,1,2024,5000000729,0001,E,101,2024-03-10,488.0,488.0,158048.56,158048.56,USD,488.0,488.0,S,,2024-03-10,MAT00017,P001,SALEUSER1
100,4500000312,00010,0,6,2024,5100000312,0001,U,,2024-03-28,488.0,488.0,158048.56,158048.56,USD,0,0,H,,2024-03-28,MAT00017,P001,FINANCE02
100,4500000313,00010,0,1,2024,5000000731,0001,E,101,2024-06-01,316.0,316.0,40169.92,40169.92,USD,316.0,316.0,S,,2024-06-01,MAT00021,P002,WHOUSE01
100,4500000313,00010,0,6,2024,5100000313,0001,U,,2024-06-09,316.0,316.0,40169.92,40169.92,USD,0,0,H,,2024-06-09,MAT00021,P002,FINANCE01
100,4500000314,00010,0,1,2024,5000000733,0001,E,101,2024-06-27,362.0,362.0,63896.62,63896.62,USD,362.0,362.0,S,,2024-06-27,MAT00007,P001,BUYER01
100,4500000314,00010,0,6,2024,5100000314,0001,U,,2024-07-05,362.0,362.0,63896.62,63896.62,USD,0,0,H,,2024-07-05,MAT00007,P001,FINANCE02
100,4500000315,00010,0,1,2024,5000000735,0001,E,101,2024-02-29,400.0,400.0,41568.0,41568.0,USD,400.0,400.0,S,,2024-02-29,MAT00023,P003,FINANCE02
100,4500000315,00010,0,6,2024,5100000315,0001,U,,2024-03-16,400.0,400.0,41568.0,41568.0,USD,0,0,H,,2024-03-16,MAT00023,P003,FINANCE01
100,4500000316,00010,0,1,2024,5000000737,0001,E,101,2024-11-27,42.0,42.0,10887.24,10887.24,USD,42.0,42.0,S,,2024-11-27,MAT00003,P003,WHOUSE02
100,4500000316,00010,0,6,2024,5100000316,0001,U,,2024-12-05,42.0,42.0,10887.24,10887.24,USD,0,0,H,,2024-12-05,MAT00003,P003,FINANCE02
100,4500000317,00010,0,1,2024,5000000739,0001,E,101,2024-06-12,125.0,125.0,14638.75,14638.75,USD,125.0,125.0,S,,2024-06-12,MAT00007,P003,BUYER03
100,4500000317,00010,0,6,2024,5100000317,0001,U,,2024-06-26,125.0,125.0,14638.75,14638.75,USD,0,0,H,,2024-06-26,MAT00007,P003,FINANCE02
100,4500000318,00010,0,1,2024,5000000741,0001,E,101,2024-10-06,190.0,190.0,48222.0,48222.0,USD,190.0,190.0,S,,2024-10-06,MAT00014,P003,BUYER03
100,4500000318,00010,0,6,2024,5100000318,0001,U,,2024-10-23,190.0,190.0,48222.0,48222.0,USD,0,0,H,,2024-10-23,MAT00014,P003,FINANCE01
100,4500000319,00010,0,1,2024,5000000743,0001,E,101,2024-03-13,29.0,29.0,3136.35,3136.35,USD,29.0,29.0,S,,2024-03-13,MAT00008,P003,SALEUSER2
100,4500000319,00010,0,6,2024,5100000319,0001,U,,2024-03-24,29.0,29.0,3136.35,3136.35,USD,0,0,H,,2024-03-24,MAT00008,P003,FINANCE01
100,4500000320,00010,0,1,2024,5000000745,0001,E,101,2024-10-26,205.0,205.0,24843.95,24843.95,USD,205.0,205.0,S,,2024-10-26,MAT00016,P002,FINANCE01
100,4500000320,00010,0,6,2024,5100000320,0001,U,,2024-11-15,205.0,205.0,24843.95,24843.95,USD,0,0,H,,2024-11-15,MAT00016,P002,FINANCE02
100,4500000321,00010,0,1,2024,5000000747,0001,E,101,2024-04-16,407.0,407.0,170455.67,170455.67,USD,407.0,407.0,S,,2024-04-16,MAT00019,P001,WHOUSE01
100,4500000321,00010,0,6,2024,5100000321,0001,U,,2024-05-01,407.0,407.0,196511.81,196511.81,USD,0,0,H,,2024-05-01,MAT00019,P001,FINANCE02
100,4500000322,00010,0,1,2024,5000000749,0001,E,101,2024-05-11,199.0,199.0,48285.36,48285.36,USD,199.0,199.0,S,,2024-05-11,MAT00013,P003,SALEUSER2
100,4500000322,00010,0,6,2024,5100000322,0001,U,,2024-05-16,199.0,199.0,48285.36,48285.36,USD,0,0,H,,2024-05-16,MAT00013,P003,FINANCE01
100,4500000323,00010,0,1,2024,5000000751,0001,E,101,2024-07-02,44.0,44.0,1678.6,1678.6,USD,44.0,44.0,S,,2024-07-02,MAT00007,P001,WHOUSE01
100,4500000323,00010,0,6,2024,5100000323,0001,U,,2024-07-10,44.0,44.0,1678.6,1678.6,USD,0,0,H,,2024-07-10,MAT00007,P001,FINANCE01
100,4500000323,00020,0,1,2024,5000000753,0001,E,101,2024-07-02,174.0,174.0,10556.58,10556.58,USD,174.0,174.0,S,,2024-07-02,MAT00015,P001,SALEUSER2
100,4500000323,00020,0,6,2024,5100000323,0001,U,,2024-07-18,174.0,174.0,10556.58,10556.58,USD,0,0,H,,2024-07-18,MAT00015,P001,FINANCE02
100,4500000324,00010,0,1,2024,5000000755,0001,E,101,2024-08-31,171.0,171.0,49405.32,49405.32,USD,171.0,171.0,S,,2024-08-31,MAT00003,P001,FINANCE02
100,4500000324,00010,0,6,2024,5100000324,0001,U,,2024-09-04,171.0,171.0,49405.32,49405.32,USD,0,0,H,,2024-09-04,MAT00003,P001,FINANCE01
100,4500000325,00010,0,1,2024,5000000757,0001,E,101,2024-10-20,100.0,100.0,28862.0,28862.0,USD,100.0,100.0,S,,2024-10-20,MAT00006,P001,BUYER03
100,4500000325,00010,0,6,2024,5100000325,0001,U,,2024-10-31,100.0,100.0,28862.0,28862.0,USD,0,0,H,,2024-10-31,MAT00006,P001,FINANCE02
100,4500000326,00010,0,1,2024,5000000759,0001,E,101,2024-09-21,258.0,258.0,61006.68,61006.68,USD,258.0,258.0,S,,2024-09-21,MAT00014,P001,SALEUSER3
100,4500000326,00010,0,6,2024,5100000326,0001,U,,2024-10-06,258.0,258.0,61006.68,61006.68,USD,0,0,H,,2024-10-06,MAT00014,P001,FINANCE01
100,4500000327,00010,0,1,2024,5000000761,0001,E,101,2024-10-03,421.0,421.0,129423.82,129423.82,USD,421.0,421.0,S,,2024-10-03,MAT00005,P003,BUYER02
100,4500000327,00010,0,6,2024,5100000327,0001,U,,2024-10-23,421.0,421.0,129423.82,129423.82,USD,0,0,H,,2024-10-23,MAT00005,P003,FINANCE02
100,4500000328,00010,0,1,2024,5000000763,0001,E,101,2024-07-02,12.0,12.0,4661.76,4661.76,USD,12.0,12.0,S,,2024-07-02,MAT00013,P001,SALEUSER1
100,4500000328,00010,0,6,2024,5100000328,0001,U,,2024-07-11,12.0,12.0,4661.76,4661.76,USD,0,0,H,,2024-07-11,MAT00013,P001,FINANCE01
100,4500000329,00010,0,1,2024,5000000765,0001,E,101,2024-09-01,170.0,170.0,48519.7,48519.7,USD,170.0,170.0,S,,2024-09-01,MAT00002,P001,WHOUSE01
100,4500000329,00010,0,6,2024,5100000329,0001,U,,2024-09-07,170.0,170.0,57779.6,57779.6,USD,0,0,H,,2024-09-07,MAT00002,P001,FINANCE01
100,4500000330,00010,0,1,2024,5000000767,0001,E,101,2024-07-28,211.0,211.0,81467.1,81467.1,USD,211.0,211.0,S,,2024-07-28,MAT00021,P001,BUYER02
100,4500000330,00010,0,6,2024,5100000330,0001,U,,2024-08-10,211.0,211.0,81467.1,81467.1,USD,0,0,H,,2024-08-10,MAT00021,P001,FINANCE02
100,4500000330,00020,0,1,2024,5000000769,0001,E,101,2024-07-28,196.0,196.0,52896.48,52896.48,USD,196.0,196.0,S,,2024-07-28,MAT00006,P001,SALEUSER3
100,4500000330,00020,0,6,2024,5100000330,0001,U,,2024-07-31,196.0,196.0,52896.48,52896.48,USD,0,0,H,,2024-07-31,MAT00006,P001,FINANCE02
100,4500000331,00010,0,1,2024,5000000771,0001,E,101,2024-05-16,109.0,109.0,21159.08,21159.08,USD,109.0,109.0,S,,2024-05-16,MAT00002,P002,FINANCE02
100,4500000331,00010,0,6,2024,5100000331,0001,U,,2024-06-02,109.0,109.0,21159.08,21159.08,USD,0,0,H,,2024-06-02,MAT00002,P002,FINANCE02
100,4500000332,00010,0,1,2024,5000000773,0001,E,101,2024-08-10,454.0,454.0,152475.9,152475.9,USD,454.0,454.0,S,,2024-08-10,MAT00011,P002,SALEUSER1
100,4500000332,00010,0,6,2024,5100000332,0001,U,,2024-08-25,454.0,454.0,152475.9,152475.9,USD,0,0,H,,2024-08-25,MAT00011,P002,FINANCE02
100,4500000332,00020,0,1,2024,5000000775,0001,E,101,2024-08-10,15.0,15.0,5953.2,5953.2,USD,15.0,15.0,S,,2024-08-10,MAT00004,P002,BUYER03
100,4500000332,00020,0,6,2024,5100000332,0001,U,,2024-08-15,15.0,15.0,5953.2,5953.2,USD,0,0,H,,2024-08-15,MAT00004,P002,FINANCE01
100,4500000333,00010,0,1,2024,5000000777,0001,E,101,2024-07-18,109.0,109.0,47152.31,47152.31,USD,109.0,109.0,S,,2024-07-18,MAT00010,P002,WHOUSE01
100,4500000333,00010,0,6,2024,5100000333,0001,U,,2024-08-02,109.0,109.0,47152.31,47152.31,USD,0,0,H,,2024-08-02,MAT00010,P002,FINANCE01
