MANDT,EBELN,EBELP,LOEKZ,STATU,AEDAT,TXZ01,MATNR,EMATN,BUKRS,WERKS,LGORT,MATKL,MENGE,MEINS,BPRME,NETPR,PEINH,NETWR,BRTWR,WEBAZ,MWSKZ,ELIKZ,EREKZ,PSTYP,KNTTP,WEPOS,REPOS,WEBRE,BSTYP,BANFN,BNFPO
100,4500000441,00010,,,2024-08-07,Material MAT00015,MAT00015,MAT00015,1000,P001,SL01,MG06,419.0,EA,EA,151.75,1,63583.25,69941.58,14,I1,,,0,,X,X,X,F,1000000441,00010
100,4500000441,00020,,,2024-08-07,Material MAT00006,MAT00006,MAT00006,1000,P001,SL01,MG05,91.0,EA,EA,208.38,1,18962.58,20858.84,14,I1,,,0,,X,X,X,F,1000000441,00020
100,4500000442,00010,,,2024-04-07,Material MAT00011,MAT00011,MAT00011,1000,P002,SL02,MG05,473.0,EA,EA,442.37,1,209241.01,230165.11,14,I1,,,0,,X,X,X,F,1000000442,00010
100,4500000443,00010,,,2024-05-28,Material MAT00008,MAT00008,MAT00008,1000,P002,SL02,MG05,281.0,EA,EA,259.26,1,72852.06,80137.27,14,I1,,,0,,X,X,X,F,1000000443,00010
100,4500000444,00010,,,2024-06-05,Material MAT00015,MAT00015,MAT00015,1000,P002,SL03,MG03,460.0,EA,EA,68.77,1,31634.2,34797.62,14,I1,,,0,,X,X,X,F,1000000444,00010
100,4500000445,00010,,,2024-06-10,Material MAT00023,MAT00023,MAT00023,1000,P003,SL03,MG06,399.0,EA,EA,165.59,1,66070.41,72677.45,14,I1,,,0,,X,X,X,F,,
100,4500000446,00010,,,2024-08-15,Material MAT00001,MAT00001,MAT00001,1000,P001,SL03,MG05,309.0,EA,EA,357.9,1,110591.1,121650.21,14,I1,,,0,,X,X,X,F,1000000446,00010
100,4500000446,00020,,,2024-08-15,Material MAT00015,MAT00015,MAT00015,1000,P001,SL03,MG06,62.0,EA,EA,199.17,1,12348.54,13583.39,14,I1,,,0,,X,X,X,F,1000000446,00020
100,4500000447,00010,,,2024-08-10,Material MAT00022,MAT00022,MAT00022,1000,P002,SL02,MG06,479.0,EA,EA,333.7,1,159842.3,175826.53,14,I1,,,0,,X,X,X,F,1000000447,00010
100,4500000448,00010,,,2024-06-19,Material MAT00009,MAT00009,MAT00009,1000,P001,SL03,MG04,227.0,EA,EA,205.35,1,46614.45,51275.9,14,I1,,,0,,X,X,X,F,1000000448,00010
100,4500000449,00010,,,2024-07-18,Material MAT00001,MAT00001,MAT00001,1000,P003,SL03,MG05,457.0,EA,EA,385.75,1,176287.75,193916.53,14,I1,,,0,,X,X,X,F,1000000449,00010
100,4500000450,00010,,,2024-05-12,Material MAT00018,MAT00018,MAT00018,1000,P002,SL02,MG01,20.0,EA,EA,470.77,1,9415.4,10356.94,14,I1,,,0,,X,X,X,F,1000000450,00010
100,4500000450,00020,,,2024-05-12,Material MAT00014,MAT00014,MAT00014,1000,P002,SL02,MG02,158.0,EA,EA,265.56,1,41958.48,46154.33,14,I1,,,0,,X,X,X,F,1000000450,00020
100,4500000451,00010,,,2024-06-19,Material MAT00007,MAT00007,MAT00007,1000,P001,SL03,MG02,261.0,EA,EA,21.48,1,5606.28,6166.91,14,I1,,,0,,X,X,X,F,1000000451,00010
100,4500000452,00010,,,2024-01-17,Material MAT00013,MAT00013,MAT00013,1000,P003,SL03,MG02,476.0,EA,EA,383.72,1,182650.72,200915.79,14,I1,,,0,,X,X,X,F,1000000452,00010
100,4500000453,00010,,,2024-03-21,Material MAT00003,MAT00003,MAT00003,1000,P001,SL02,MG04,266.0,EA,EA,421.43,1,112100.38,123310.42,14,I1,,,0,,X,X,X,F,1000000453,00010
100,4500000454,00010,,,2024-05-07,Material MAT00021,MAT00021,MAT00021,1000,P003,SL02,MG04,247.0,EA,EA,281.86,1,69619.42,76581.36,14,I1,,,0,,X,X,X,F,1000000454,00010
100,4500000455,00010,,,2024-08-10,Material MAT00005,MAT00005,MAT00005,1000,P002,SL01,MG05,68.0,EA,EA,497.91,1,33857.88,37243.67,14,I1,,,0,,X,X,X,F,1000000455,00010
100,4500000456,00010,,,2024-03-09,Material MAT00011,MAT00011,MAT00011,1000,P002,SL02,MG02,242.0,EA,EA,165.67,1,40092.14,44101.35,14,I1,,,0,,X,X,X,F,,
100,4500000457,00010,,,2024-07-08,Material MAT00003,MAT00003,MAT00003,1000,P003,SL02,MG03,179.0,EA,EA,16.92,1,3028.68,3331.55,14,I1,,,0,,X,X,X,F,1000000457,00010
100,4500000458,00010,,,2024-10-03,Material MAT00005,MAT00005,MAT00005,1000,P002,SL03,MG02,198.0,EA,EA,292.07,1,57829.86,63612.85,14,I1,,,0,,X,X,X,F,1000000458,00010
100,4500000459,00010,,,2024-06-12,Material MAT00011,MAT00011,MAT00011,1000,P002,SL03,MG03,284.0,EA,EA,194.88,1,55345.92,60880.51,14,I1,,,0,,X,X,X,F,1000000459,00010
100,4500000460,00010,,,2024-07-03,Material MAT00021,MAT00021,MAT00021,1000,P003,SL01,MG05,189.0,EA,EA,238.38,1,45053.82,49559.2,14,I1,,,0,,X,X,X,F,1000000460,00010
100,4500000460,00020,,,2024-07-03,Material MAT00004,MAT00004,MAT00004,1000,P003,SL01,MG01,6.0,EA,EA,131.05,1,786.3,864.93,14,I1,,,0,,X,X,X,F,1000000460,00020
100,4500000461,00010,,,2024-01-27,Material MAT00019,MAT00019,MAT00019,1000,P002,SL03,MG04,499.0,EA,EA,319.8,1,159580.2,175538.22,14,I1,,,0,,X,X,X,F,1000000461,00010
100,4500000462,00010,,,2024-02-08,Material MAT00021,MAT00021,MAT00021,1000,P001,SL01,MG06,277.0,EA,EA,491.87,1,136247.99,149872.79,14,I1,,,0,,X,X,X,F,1000000462,00010
100,4500000462,00020,,,2024-02-08,Material MAT00001,MAT00001,MAT00001,1000,P001,SL01,MG05,18.0,EA,EA,331.77,1,5971.86,6569.05,14,I1,,,0,,X,X,X,F,1000000462,00020
100,4500000463,00010,,,2024-07-03,Material MAT00009,MAT00009,MAT00009,1000,P003,SL01,MG01,288.0,EA,EA,351.18,1,101139.84,111253.82,14,I1,,,0,,X,X,X,F,1000000463,00010
100,4500000464,00010,,,2024-04-17,Material MAT00010,MAT00010,MAT00010,1000,P001,SL03,MG02,36.0,EA,EA,355.9,1,12812.4,14093.64,14,I1,,,0,,X,X,X,F,1000000464,00010
100,4500000465,00010,,,2024-07-09,Material MAT00016,MAT00016,MAT00016,1000,P002,SL02,MG05,388.0,EA,EA,266.29,1,103320.52,113652.57,14,I1,,,0,,X,X,X,F,1000000465,00010
100,4500000466,00010,,,2024-04-29,Material MAT00009,MAT00009,MAT00009,1000,P002,SL01,MG04,462.0,EA,EA,263.34,1,121663.08,133829.39,14,I1,,,0,,X,X,X,F,1000000466,00010
100,4500000466,00020,,,2024-04-29,Material MAT00006,MAT00006,MAT00006,1000,P002,SL01,MG04,175.0,EA,EA,13.08,1,2289.0,2517.9,14,I1,,,0,,X,X,X,F,1000000466,00020
100,4500000467,00010,,,2024-09-10,Material MAT00013,MAT00013,MAT00013,1000,P003,SL02,MG03,364.0,EA,EA,304.46,1,110823.44,121905.78,14,I1,,,0,,X,X,X,F,1000000467,00010
100,4500000468,00010,,,2024-06-18,Material MAT00003,MAT00003,MAT00003,1000,P003,SL02,MG02,180.0,EA,EA,204.04,1,36727.2,40399.92,14,I1,,,0,,X,X,X,F,1000000468,00010
100,4500000468,00020,,,2024-06-18,Material MAT00003,MAT00003,MAT00003,1000,P003,SL02,MG03,139.0,EA,EA,339.81,1,47233.59,51956.95,14,I1,,,0,,X,X,X,F,1000000468,00020
100,4500000469,00010,,,2024-08-03,Material MAT00005,MAT00005,MAT00005,1000,P002,SL01,MG05,412.0,EA,EA,367.88,1,151566.56,166723.22,14,I1,,,0,,X,X,X,F,1000000469,00010
100,4500000470,00010,,,2024-05-03,Material MAT00003,MAT00003,MAT00003,1000,P003,SL03,MG06,32.0,EA,EA,157.95,1,5054.4,5559.84,14,I1,,,0,,X,X,X,F,1000000470,00010
100,4500000470,00020,,,2024-05-03,Material MAT00005,MAT00005,MAT00005,1000,P003,SL03,MG02,192.0,EA,EA,174.48,1,33500.16,36850.18,14,I1,,,0,,X,X,X,F,1000000470,00020
100,4500000471,00010,,,2024-09-15,Material MAT00001,MAT00001,MAT00001,1000,P003,SL02,MG06,217.0,EA,EA,36.71,1,7966.07,8762.68,14,I1,,,0,,X,X,X,F,1000000471,00010
100,4500000472,00010,,,2024-05-18,Material MAT00011,MAT00011,MAT00011,1000,P001,SL01,MG03,367.0,EA,EA,232.94,1,85488.98,94037.88,14,I1,,,0,,X,X,X,F,1000000472,00010
100,4500000473,00010,,,2024-08-23,Material MAT00001,MAT00001,MAT00001,1000,P002,SL02,MG02,27.0,EA,EA,64.72,1,1747.44,1922.18,14,I1,,,0,,X,X,X,F,1000000473,00010
100,4500000474,00010,,,2024-02-16,Material MAT00002,MAT00002,MAT00002,1000,P003,SL01,MG05,82.0,EA,EA,488.65,1,40069.3,44076.23,14,I1,,,0,,X,X,X,F,1000000474,00010
100,4500000475,00010,,,2024-05-20,Material MAT00019,MAT00019,MAT00019,1000,P002,SL01,MG02,274.0,EA,EA,398.92,1,109304.08,120234.49,14,I1,,,0,,X,X,X,F,1000000475,00010
100,4500000475,00020,,,2024-05-20,Material MAT00011,MAT00011,MAT00011,1000,P002,SL01,MG02,61.0,EA,EA,11.97,1,730.17,803.19,14,I1,,,0,,X,X,X,F,1000000475,00020
100,4500000476,00010,,,2024-02-11,Material MAT00008,MAT00008,MAT00008,1000,P001,SL01,MG05,359.0,EA,EA,415.22,1,149063.98,163970.38,14,I1,,,0,,X,X,X,F,1000000476,00010
100,4500000477,00010,,,2024-07-25,Material MAT00022,MAT00022,MAT00022,1000,P001,SL03,MG05,334.0,EA,EA,289.94,1,96839.96,106523.96,14,I1,,,0,,X,X,X,F,1000000477,00010
100,4500000478,00010,,,2024-08-16,Material MAT00019,MAT00019,MAT00019,1000,P003,SL01,MG04,487.0,EA,EA,282.66,1,137655.42,151420.96,14,I1,,,0,,X,X,X,F,1000000478,00010
100,4500000479,00010,,,2024-04-29,Material MAT00012,MAT00012,MAT00012,1000,P003,SL02,MG05,167.0,EA,EA,187.96,1,31389.32,34528.25,14,I1,,,0,,X,X,X,F,1000000479,00010
100,4500000480,00010,,,2024-07-01,Material MAT00001,MAT00001,MAT00001,1000,P001,SL02,MG04,94.0,EA,EA,454.57,1,42729.58,47002.54,14,I1,,,0,,X,X,X,F,1000000480,00010
100,4500000481,00010,,,2024-02-23,Material MAT00022,MAT00022,MAT00022,1000,P001,SL01,MG02,305.0,EA,EA,397.04,1,121097.2,133206.92,14,I1,,,0,,X,X,X,F,1000000481,00010
100,4500000482,00010,,,2024-08-21,Material MAT00022,MAT00022,MAT00022,1000,P002,SL02,MG02,255.0,EA,EA,64.47,1,16439.85,18083.83,14,I1,,,0,,X,X,X,F,1000000482,00010
100,4500000483,00010,,,2024-09-14,Material MAT00015,MAT00015,MAT00015,1000,P003,SL01,MG04,154.0,EA,EA,205.21,1,31602.34,34762.57,14,I1,,,0,,X,X,X,F,1000000483,00010
100,4500000484,00010,,,2024-06-28,Material MAT00014,MAT00014,MAT00014,1000,P003,SL01,MG06,246.0,EA,EA,139.61,1,34344.06,37778.47,14,I1,,,0,,X,X,X,F,1000000484,00010
100,4500000484,00020,,,2024-06-28,Material MAT00008,MAT00008,MAT00008,1000,P003,SL01,MG05,141.0,EA,EA,231.61,1,32657.01,35922.71,14,I1,,,0,,X,X,X,F,1000000484,00020
100,4500000485,00010,,,2024-06-13,Material MAT00019,MAT00019,MAT00019,1000,P002,SL03,MG05,340.0,EA,EA,85.68,1,29131.2,32044.32,14,I1,,,0,,X,X,X,F,1000000485,00010
100,4500000486,00010,,,2024-03-29,Material MAT00012,MAT00012,MAT00012,1000,P002,SL02,MG05,266.0,EA,EA,195.21,1,51925.86,57118.45,14,I1,,,0,,X,X,X,F,1000000486,00010
100,4500000487,00010,,,2024-09-20,Material MAT00012,MAT00012,MAT00012,1000,P003,SL01,MG06,454.0,EA,EA,421.59,1,191401.86,210542.05,14,I1,,,0,,X,X,X,F,1000000487,00010
100,4500000487,00020,,,2024-09-20,Material MAT00014,MAT00014,MAT00014,1000,P003,SL01,MG01,150.0,EA,EA,350.32,1,52548.0,57802.8,14,I1,,,0,,X,X,X,F,1000000487,00020
100,4500000488,00010,,,2024-05-25,Material MAT00020,MAT00020,MAT00020,1000,P002,SL01,MG05,374.0,EA,EA,369.34,1,138133.16,151946.48,14,I1,,,0,,X,X,X,F,1000000488,00010
100,4500000489,00010,,,2024-04-29,Material MAT00004,MAT00004,MAT00004,1000,P001,SL02,MG05,289.0,EA,EA,295.04,1,85266.56,93793.22,14,I1,,,0,,X,X,X,F,1000000489,00010
100,4500000489,00020,,,2024-04-29,Material MAT00003,MAT00003,MAT00003,1000,P001,SL02,MG03,69.0,EA,EA,198.48,1,13695.12,15064.63,14,I1,,,0,,X,X,X,F,1000000489,00020
100,4500000490,00010,,,2024-03-27,Material MAT00016,MAT00016,MAT00016,1000,P001,SL02,MG03,159.0,EA,EA,463.39,1,73679.01,81046.91,14,I1,,,0,,X,X,X,F,,
100,4500000491,00010,,,2024-04-26,Material MAT00020,MAT00020,MAT00020,1000,P001,SL03,MG02,169.0,EA,EA,104.03,1,17581.07,19339.18,14,I1,,,0,,X,X,X,F,1000000491,00010
100,4500000492,00010,,,2024-07-11,Material MAT00011,MAT00011,MAT00011,1000,P002,SL01,MG01,161.0,EA,EA,286.01,1,46047.61,50652.37,14,I1,,,0,,X,X,X,F,1000000492,00010
100,4500000492,00020,,,2024-07-11,Material MAT00004,MAT00004,MAT00004,1000,P002,SL01,MG03,134.0,EA,EA,109.81,1,14714.54,16185.99,14,I1,,,0,,X,X,X,F,1000000492,00020
100,4500000493,00010,,,2024-09-12,Material MAT00011,MAT00011,MAT00011,1000,P001,SL01,MG02,477.0,EA,EA,473.89,1,226045.53,248650.08,14,I1,,,0,,X,X,X,F,1000000493,00010
100,4500000494,00010,,,2024-08-10,Material MAT00011,MAT00011,MAT00011,1000,P001,SL03,MG04,84.0,EA,EA,156.44,1,13140.96,14455.06,14,I1,,,0,,X,X,X,F,1000000494,00010
100,4500000495,00010,,,2024-04-25,Material MAT00015,MAT00015,MAT00015,1000,P003,SL02,MG03,122.0,EA,EA,187.48,1,22872.56,25159.82,14,I1,,,0,,X,X,X,F,1000000495,00010
100,4500000496,00010,,,2024-08-16,Material MAT00001,MAT00001,MAT00001,1000,P001,SL03,MG05,401.0,EA,EA,397.17,1,159265.17,175191.69,14,I1,,,0,,X,X,X,F,1000000496,00010
100,4500000497,00010,,,2024-08-19,Material MAT00003,MAT00003,MAT00003,1000,P002,SL03,MG01,231.0,EA,EA,441.46,1,101977.26,112174.99,14,I1,,,0,,X,X,X,F,1000000497,00010
100,4500000498,00010,,,2024-09-01,Material MAT00018,MAT00018,MAT00018,1000,P003,SL03,MG02,387.0,EA,EA,291.47,1,112798.89,124078.78,14,I1,,,0,,X,X,X,F,1000000498,00010
100,4500000498,00020,,,2024-09-01,Material MAT00002,MAT00002,MAT00002,1000,P003,SL03,MG02,69.0,EA,EA,132.98,1,9175.62,10093.18,14,I1,,,0,,X,X,X,F,1000000498,00020
100,4500000499,00010,,,2024-08-26,Material MAT00001,MAT00001,MAT00001,1000,P002,SL01,MG04,34.0,EA,EA,224.89,1,7646.26,8410.89,14,I1,,,0,,X,X,X,F,1000000499,00010
