MANDT,MBLNR,MJAHR,VGART,BLART,BLAUM,BLDAT,BUDAT,CPUDT,CPUTM,USNAM,TCODE,XBLNR,BKTXT
100,4900000882,2023,WA,WA,,2023-01-12,2023-01-12,2023-01-12,150200,WHOUSE01,MIGO,REF-4900000882,
100,4900000883,2024,WA,WA,,2024-06-29,2024-06-29,2024-06-29,161300,WHOUSE01,MIGO,REF-4900000883,
100,4900000884,2023,WA,WA,,2023-11-18,2023-11-18,2023-11-18,170300,WHOUSE01,MIGO,REF-4900000884,
100,4900000885,2024,WA,WA,,2024-12-29,2024-12-29,2024-12-29,145300,WHOUSE01,MIGO,REF-4900000885,
100,4900000886,2023,WA,WA,,2023-10-03,2023-10-03,2023-10-03,133500,WHOUSE02,MIGO,REF-4900000886,
100,4900000887,2024,WA,WA,,2024-05-28,2024-05-28,2024-05-28,121900,WHOUSE02,MIGO,REF-4900000887,
100,4900000888,2023,UML,WA,,2023-12-08,2023-12-08,2023-12-08,175900,WHOUSE01,MIGO,REF-4900000888,
100,4900000889,2023,WA,WA,,2023-05-22,2023-05-22,2023-05-22,161200,WHOUSE01,MIGO,REF-4900000889,
100,4900000890,2024,WA,WA,,2024-08-31,2024-08-31,2024-08-31,095000,WHOUSE01,MIGO,REF-4900000890,
100,4900000891,2024,WA,WA,,2024-03-12,2024-03-12,2024-03-12,104900,WHOUSE02,MIGO,REF-4900000891,
100,4900000892,2023,UML,WA,,2023-03-14,2023-03-14,2023-03-14,170100,WHOUSE01,MIGO,REF-4900000892,
100,4900000893,2023,WA,WA,,2023-01-31,2023-01-31,2023-01-31,132000,WHOUSE02,MIGO,REF-4900000893,
100,4900000894,2024,WA,WA,,2024-12-11,2024-12-11,2024-12-11,165000,WHOUSE02,MIGO,REF-4900000894,
100,4900000895,2024,WA,WA,,2024-01-19,2024-01-19,2024-01-19,121100,WHOUSE02,MIGO,REF-4900000895,
100,4900000896,2024,WA,WA,,2024-08-27,2024-08-27,2024-08-27,094600,WHOUSE02,MIGO,REF-4900000896,
100,4900000897,2024,WA,WA,,2024-05-10,2024-05-10,2024-05-10,083500,WHOUSE02,MIGO,REF-4900000897,
100,4900000898,2024,UML,WA,,2024-05-24,2024-05-24,2024-05-24,114600,WHOUSE02,MIGO,REF-4900000898,
100,4900000899,2024,UML,WA,,2024-10-15,2024-10-15,2024-10-15,120500,WHOUSE02,MIGO,REF-4900000899,
100,4900000900,2023,WA,WA,,2023-08-23,2023-08-23,2023-08-23,075600,WHOUSE02,MIGO,REF-4900000900,
100,4900000901,2024,WA,WA,,2024-04-22,2024-04-22,2024-04-22,142000,WHOUSE02,MIGO,REF-4900000901,
100,4900000902,2023,WE,WE,,2023-06-27,2023-06-27,2023-06-27,111400,WHOUSE02,MIGO,REF-4900000902,
100,4900000903,2024,WA,WA,,2024-09-15,2024-09-15,2024-09-15,154100,WHOUSE02,MIGO,REF-4900000903,
100,4900000904,2024,WA,WA,,2024-12-02,2024-12-02,2024-12-02,171100,WHOUSE02,MIGO,REF-4900000904,
100,4900000905,2023,WA,WA,,2023-01-11,2023-01-11,2023-01-11,084600,WHOUSE02,MIGO,REF-4900000905,
100,4900000906,2023,UML,WA,,2023-02-22,2023-02-22,2023-02-22,144300,WHOUSE02,MIGO,REF-4900000906,
100,4900000907,2023,WA,WA,,2023-09-27,2023-09-27,2023-09-27,145200,WHOUSE01,MIGO,REF-4900000907,
100,4900000908,2024,WA,WA,,2024-08-26,2024-08-26,2024-08-26,175000,WHOUSE01,MIGO,REF-4900000908,
100,4900000909,2024,UML,WA,,2024-05-07,2024-05-07,2024-05-07,115400,WHOUSE01,MIGO,REF-4900000909,
100,4900000910,2024,WA,WA,,2024-12-06,2024-12-06,2024-12-06,172900,WHOUSE02,MIGO,REF-4900000910,
100,4900000911,2024,WA,WA,,2024-02-25,2024-02-25,2024-02-25,130900,WHOUSE01,MIGO,REF-4900000911,
100,4900000912,2023,WA,WA,,2023-10-11,2023-10-11,2023-10-11,132200,WHOUSE01,MIGO,REF-4900000912,
100,4900000913,2023,WA,WA,,2023-01-15,2023-01-15,2023-01-15,110200,WHOUSE01,MIGO,REF-4900000913,
100,4900000914,2023,WA,WA,,2023-11-01,2023-11-01,2023-11-01,133100,WHOUSE02,MIGO,REF-4900000914,
100,4900000915,2023,WA,WA,,2023-08-09,2023-08-09,2023-08-09,104000,WHOUSE01,MIGO,REF-4900000915,
100,4900000916,2024,UML,WA,,2024-08-16,2024-08-16,2024-08-16,164400,WHOUSE02,MIGO,REF-4900000916,
100,4900000917,2023,UML,WA,,2023-10-11,2023-10-11,2023-10-11,122800,WHOUSE01,MIGO,REF-4900000917,
100,4900000918,2024,WA,WA,,2024-12-04,2024-12-04,2024-12-04,070400,WHOUSE01,MIGO,REF-4900000918,
100,4900000919,2024,WA,WA,,2024-08-07,2024-08-07,2024-08-07,151100,WHOUSE02,MIGO,REF-4900000919,
100,4900000920,2024,WA,WA,,2024-04-27,2024-04-27,2024-04-27,125600,WHOUSE01,MIGO,REF-4900000920,
100,4900000921,2024,WA,WA,,2024-10-22,2024-10-22,2024-10-22,083900,WHOUSE02,MIGO,REF-4900000921,
100,4900000922,2024,WA,WA,,2024-10-24,2024-10-24,2024-10-24,115700,WHOUSE02,MIGO,REF-4900000922,
100,4900000923,2023,WA,WA,,2023-01-01,2023-01-01,2023-01-01,105400,WHOUSE02,MIGO,REF-4900000923,
100,4900000924,2023,WA,WA,,2023-01-07,2023-01-07,2023-01-07,175000,WHOUSE01,MIGO,REF-4900000924,
100,4900000925,2023,WA,WA,,2023-11-30,2023-11-30,2023-11-30,160200,WHOUSE01,MIGO,REF-4900000925,
100,4900000926,2023,WE,WE,,2023-04-30,2023-04-30,2023-04-30,105900,WHOUSE01,MIGO,REF-4900000926,
100,4900000927,2024,WA,WA,,2024-09-25,2024-09-25,2024-09-25,093200,WHOUSE02,MIGO,REF-4900000927,
100,4900000928,2023,WA,WA,,2023-04-07,2023-04-07,2023-04-07,150000,WHOUSE01,MIGO,REF-4900000928,
100,4900000929,2023,WA,WA,,2023-12-05,2023-12-05,2023-12-05,153200,WHOUSE02,MIGO,REF-4900000929,
100,4900000930,2024,UML,WA,,2024-11-26,2024-11-26,2024-11-26,103900,WHOUSE01,MIGO,REF-4900000930,
100,4900000931,2024,WA,WA,,2024-09-13,2024-09-13,2024-09-13,135200,WHOUSE02,MIGO,REF-4900000931,
100,4900000932,2023,WA,WA,,2023-06-10,2023-06-10,2023-06-10,174900,WHOUSE02,MIGO,REF-4900000932,
100,4900000933,2023,WA,WA,,2023-03-18,2023-03-18,2023-03-18,070400,WHOUSE02,MIGO,REF-4900000933,
100,4900000934,2024,WA,WA,,2024-12-21,2024-12-21,2024-12-21,121800,WHOUSE01,MIGO,REF-4900000934,
100,4900000935,2023,WA,WA,,2023-10-14,2023-10-14,2023-10-14,073700,WHOUSE02,MIGO,REF-4900000935,
100,4900000936,2023,WA,WA,,2023-11-22,2023-11-22,2023-11-22,085400,WHOUSE02,MIGO,REF-4900000936,
100,4900000937,2024,UML,WA,,2024-02-02,2024-02-02,2024-02-02,130700,WHOUSE02,MIGO,REF-4900000937,
100,4900000938,2023,WA,WA,,2023-05-10,2023-05-10,2023-05-10,164400,WHOUSE01,MIGO,REF-4900000938,
100,4900000939,2023,WA,WA,,2023-05-11,2023-05-11,2023-05-11,101200,WHOUSE02,MIGO,REF-4900000939,
100,4900000940,2023,WA,WA,,2023-05-10,2023-05-10,2023-05-10,153400,WHOUSE02,MIGO,REF-4900000940,
100,4900000941,2023,WA,WA,,2023-12-25,2023-12-25,2023-12-25,103400,WHOUSE01,MIGO,REF-4900000941,
100,4900000942,2023,WE,WE,,2023-04-19,2023-04-19,2023-04-19,102300,WHOUSE01,MIGO,REF-4900000942,
100,4900000943,2023,WA,WA,,2023-08-20,2023-08-20,2023-08-20,115200,WHOUSE01,MIGO,REF-4900000943,
100,4900000944,2024,WA,WA,,2024-08-14,2024-08-14,2024-08-14,105800,WHOUSE01,MIGO,REF-4900000944,
100,4900000945,2024,WA,WA,,2024-03-07,2024-03-07,2024-03-07,120700,WHOUSE01,MIGO,REF-4900000945,
100,4900000946,2023,WA,WA,,2023-08-18,2023-08-18,2023-08-18,135600,WHOUSE01,MIGO,REF-4900000946,
100,4900000947,2023,WA,WA,,2023-10-20,2023-10-20,2023-10-20,150700,WHOUSE01,MIGO,REF-4900000947,
100,4900000948,2024,WA,WA,,2024-11-04,2024-11-04,2024-11-04,145600,WHOUSE02,MIGO,REF-4900000948,
100,4900000949,2023,WA,WA,,2023-08-08,2023-08-08,2023-08-08,102400,WHOUSE02,MIGO,REF-4900000949,
100,4900000950,2023,WA,WA,,2023-05-06,2023-05-06,2023-05-06,070600,WHOUSE01,MIGO,REF-4900000950,
100,4900000951,2024,WA,WA,,2024-09-12,2024-09-12,2024-09-12,102400,WHOUSE01,MIGO,REF-4900000951,
100,4900000952,2024,UML,WA,,2024-11-06,2024-11-06,2024-11-06,142600,WHOUSE01,MIGO,REF-4900000952,
100,4900000953,2024,WA,WA,,2024-09-17,2024-09-17,2024-09-17,104100,WHOUSE02,MIGO,REF-4900000953,
100,4900000954,2024,WA,WA,,2024-10-10,2024-10-10,2024-10-10,103100,WHOUSE02,MIGO,REF-4900000954,
100,4900000955,2024,WA,WA,,2024-01-31,2024-01-31,2024-01-31,173600,WHOUSE02,MIGO,REF-4900000955,
100,4900000956,2024,WA,WA,,2024-09-02,2024-09-02,2024-09-02,121500,WHOUSE01,MIGO,REF-4900000956,
100,4900000957,2023,WA,WA,,2023-12-02,2023-12-02,2023-12-02,115100,WHOUSE01,MIGO,REF-4900000957,
100,4900000958,2024,UML,WA,,2024-08-31,2024-08-31,2024-08-31,115900,WHOUSE02,MIGO,REF-4900000958,
100,4900000959,2024,WA,WA,,2024-04-20,2024-04-20,2024-04-20,084400,WHOUSE02,MIGO,REF-4900000959,
100,4900000960,2024,WE,WE,,2024-07-05,2024-07-05,2024-07-05,152200,WHOUSE01,MIGO,REF-4900000960,
100,4900000961,2024,UML,WA,,2024-04-20,2024-04-20,2024-04-20,102500,WHOUSE02,MIGO,REF-4900000961,
100,4900000962,2024,WA,WA,,2024-12-19,2024-12-19,2024-12-19,075400,WHOUSE01,MIGO,REF-4900000962,
100,4900000963,2023,UML,WA,,2023-03-01,2023-03-01,2023-03-01,113200,WHOUSE02,MIGO,REF-4900000963,
100,4900000964,2024,WA,WA,,2024-07-16,2024-07-16,2024-07-16,095000,WHOUSE02,MIGO,REF-4900000964,
100,4900000965,2024,WA,WA,,2024-01-16,2024-01-16,2024-01-16,171100,WHOUSE02,MIGO,REF-4900000965,
100,4900000966,2023,UML,WA,,2023-05-30,2023-05-30,2023-05-30,100500,WHOUSE02,MIGO,REF-4900000966,
100,4900000967,2024,WA,WA,,2024-02-28,2024-02-28,2024-02-28,103500,WHOUSE01,MIGO,REF-4900000967,
100,4900000968,2023,WA,WA,,2023-05-11,2023-05-11,2023-05-11,170700,WHOUSE02,MIGO,REF-4900000968,
100,4900000969,2024,WA,WA,,2024-04-14,2024-04-14,2024-04-14,131100,WHOUSE02,MIGO,REF-4900000969,
100,4900000970,2023,WA,WA,,2023-12-13,2023-12-13,2023-12-13,153100,WHOUSE02,MIGO,REF-4900000970,
100,4900000971,2024,WA,WA,,2024-11-16,2024-11-16,2024-11-16,175600,WHOUSE02,MIGO,REF-4900000971,
100,4900000972,2023,UML,WA,,2023-04-23,2023-04-23,2023-04-23,093500,WHOUSE01,MIGO,REF-4900000972,
100,4900000973,2024,WA,WA,,2024-08-24,2024-08-24,2024-08-24,161700,WHOUSE01,MIGO,REF-4900000973,
100,4900000974,2023,WA,WA,,2023-12-01,2023-12-01,2023-12-01,161200,WHOUSE02,MIGO,REF-4900000974,
100,4900000975,2024,UML,WA,,2024-12-04,2024-12-04,2024-12-04,130600,WHOUSE02,MIGO,REF-4900000975,
100,4900000976,2023,UML,WA,,2023-11-24,2023-11-24,2023-11-24,101700,WHOUSE01,MIGO,REF-4900000976,
100,4900000977,2023,WA,WA,,2023-06-09,2023-06-09,2023-06-09,162900,WHOUSE01,MIGO,REF-4900000977,
100,4900000978,2024,WA,WA,,2024-10-16,2024-10-16,2024-10-16,075700,WHOUSE02,MIGO,REF-4900000978,
100,4900000979,2024,WA,WA,,2024-09-11,2024-09-11,2024-09-11,073800,WHOUSE02,MIGO,REF-4900000979,
100,4900000980,2023,WA,WA,,2023-08-20,2023-08-20,2023-08-20,113300,WHOUSE02,MIGO,REF-4900000980,
100,4900000981,2024,WA,WA,,2024-03-06,2024-03-06,2024-03-06,132200,WHOUSE01,MIGO,REF-4900000981,
100,4900000982,2023,WA,WA,,2023-05-02,2023-05-02,2023-05-02,081500,WHOUSE02,MIGO,REF-4900000982,
100,4900000983,2023,WA,WA,,2023-10-15,2023-10-15,2023-10-15,174900,WHOUSE02,MIGO,REF-4900000983,
100,4900000984,2024,UML,WA,,2024-02-26,2024-02-26,2024-02-26,133400,WHOUSE01,MIGO,REF-4900000984,
100,4900000985,2024,UML,WA,,2024-06-15,2024-06-15,2024-06-15,155200,WHOUSE01,MIGO,REF-4900000985,
100,4900000986,2023,WA,WA,,2023-06-18,2023-06-18,2023-06-18,161700,WHOUSE02,MIGO,REF-4900000986,
100,4900000987,2024,WA,WA,,2024-06-02,2024-06-02,2024-06-02,122100,WHOUSE02,MIGO,REF-4900000987,
100,4900000988,2023,WA,WA,,2023-12-22,2023-12-22,2023-12-22,092700,WHOUSE02,MIGO,REF-4900000988,
100,4900000989,2023,WA,WA,,2023-08-14,2023-08-14,2023-08-14,155000,WHOUSE02,MIGO,REF-4900000989,
100,4900000990,2023,WA,WA,,2023-09-20,2023-09-20,2023-09-20,160700,WHOUSE02,MIGO,REF-4900000990,
100,4900000991,2024,UML,WA,,2024-03-18,2024-03-18,2024-03-18,175100,WHOUSE02,MIGO,REF-4900000991,
100,4900000992,2024,WA,WA,,2024-10-28,2024-10-28,2024-10-28,131000,WHOUSE02,MIGO,REF-4900000992,
100,4900000993,2024,WA,WA,,2024-03-18,2024-03-18,2024-03-18,171100,WHOUSE02,MIGO,REF-4900000993,
100,4900000994,2024,WA,WA,,2024-12-12,2024-12-12,2024-12-12,091300,WHOUSE02,MIGO,REF-4900000994,
100,4900000995,2023,UML,WA,,2023-07-20,2023-07-20,2023-07-20,152100,WHOUSE01,MIGO,REF-4900000995,
100,4900000996,2023,WA,WA,,2023-09-02,2023-09-02,2023-09-02,072300,WHOUSE02,MIGO,REF-4900000996,
100,4900000997,2024,WA,WA,,2024-06-27,2024-06-27,2024-06-27,111500,WHOUSE01,MIGO,REF-4900000997,
100,4900000998,2023,WA,WA,,2023-02-06,2023-02-06,2023-02-06,072800,WHOUSE01,MIGO,REF-4900000998,
100,4900000999,2024,WA,WA,,2024-08-25,2024-08-25,2024-08-25,101900,WHOUSE01,MIGO,REF-4900000999,
100,4900001000,2024,WA,WA,,2024-12-25,2024-12-25,2024-12-25,140400,WHOUSE01,MIGO,REF-4900001000,
100,4900001001,2023,UML,WA,,2023-03-07,2023-03-07,2023-03-07,174700,WHOUSE01,MIGO,REF-4900001001,
100,4900001002,2024,WA,WA,,2024-10-08,2024-10-08,2024-10-08,163100,WHOUSE02,MIGO,REF-4900001002,
100,4900001003,2024,WA,WA,,2024-08-09,2024-08-09,2024-08-09,113000,WHOUSE02,MIGO,REF-4900001003,
100,4900001004,2023,WA,WA,,2023-10-31,2023-10-31,2023-10-31,133800,WHOUSE01,MIGO,REF-4900001004,
100,4900001005,2023,WA,WA,,2023-02-12,2023-02-12,2023-02-12,172600,WHOUSE02,MIGO,REF-4900001005,
100,4900001006,2023,WA,WA,,2023-06-14,2023-06-14,2023-06-14,143600,WHOUSE02,MIGO,REF-4900001006,
100,4900001007,2023,WA,WA,,2023-10-23,2023-10-23,2023-10-23,165400,WHOUSE01,MIGO,REF-4900001007,
100,4900001008,2024,WA,WA,,2024-05-06,2024-05-06,2024-05-06,093300,WHOUSE01,MIGO,REF-4900001008,
100,4900001009,2024,WA,WA,,2024-10-05,2024-10-05,2024-10-05,121600,WHOUSE01,MIGO,REF-4900001009,
100,4900001010,2024,WA,WA,,2024-03-02,2024-03-02,2024-03-02,132000,WHOUSE01,MIGO,REF-4900001010,
100,4900001011,2023,WA,WA,,2023-11-12,2023-11-12,2023-11-12,073200,WHOUSE01,MIGO,REF-4900001011,
100,4900001012,2024,WA,WA,,2024-11-21,2024-11-21,2024-11-21,120100,WHOUSE01,MIGO,REF-4900001012,
100,4900001013,2023,WA,WA,,2023-06-23,2023-06-23,2023-06-23,075600,WHOUSE01,MIGO,REF-4900001013,
100,4900001014,2023,UML,WA,,2023-12-11,2023-12-11,2023-12-11,145400,WHOUSE02,MIGO,REF-4900001014,
100,4900001015,2023,WA,WA,,2023-01-09,2023-01-09,2023-01-09,104300,WHOUSE02,MIGO,REF-4900001015,
100,4900001016,2023,WA,WA,,2023-04-10,2023-04-10,2023-04-10,082300,WHOUSE01,MIGO,REF-4900001016,
100,4900001017,2023,WA,WA,,2023-01-01,2023-01-01,2023-01-01,154200,WHOUSE01,MIGO,REF-4900001017,
100,4900001018,2024,UML,WA,,2024-11-11,2024-11-11,2024-11-11,074000,WHOUSE01,MIGO,REF-4900001018,
100,4900001019,2023,WE,WE,,2023-07-19,2023-07-19,2023-07-19,081600,WHOUSE01,MIGO,REF-4900001019,
100,4900001020,2023,UML,WA,,2023-08-26,2023-08-26,2023-08-26,103600,WHOUSE01,MIGO,REF-4900001020,
100,4900001021,2024,WA,WA,,2024-03-24,2024-03-24,2024-03-24,162000,WHOUSE02,MIGO,REF-4900001021,
100,4900001022,2023,WA,WA,,2023-08-13,2023-08-13,2023-08-13,115400,WHOUSE01,MIGO,REF-4900001022,
100,4900001023,2024,WA,WA,,2024-02-07,2024-02-07,2024-02-07,162900,WHOUSE01,MIGO,REF-4900001023,
100,4900001024,2023,WA,WA,,2023-12-16,2023-12-16,2023-12-16,094400,WHOUSE02,MIGO,REF-4900001024,
100,4900001025,2023,UML,WA,,2023-08-08,2023-08-08,2023-08-08,165400,WHOUSE01,MIGO,REF-4900001025,
100,4900001026,2023,WA,WA,,2023-04-26,2023-04-26,2023-04-26,122200,WHOUSE02,MIGO,REF-4900001026,
100,4900001027,2024,WA,WA,,2024-04-26,2024-04-26,2024-04-26,103100,WHOUSE02,MIGO,REF-4900001027,
100,4900001028,2024,WA,WA,,2024-06-23,2024-06-23,2024-06-23,135700,WHOUSE02,MIGO,REF-4900001028,
100,4900001029,2024,WA,WA,,2024-04-12,2024-04-12,2024-04-12,073400,WHOUSE01,MIGO,REF-4900001029,
100,4900001030,2024,WA,WA,,2024-07-28,2024-07-28,2024-07-28,081300,WHOUSE01,MIGO,REF-4900001030,
100,4900001031,2023,UML,WA,,2023-02-25,2023-02-25,2023-02-25,172600,WHOUSE01,MIGO,REF-4900001031,
100,4900001032,2024,WA,WA,,2024-03-21,2024-03-21,2024-03-21,160800,WHOUSE01,MIGO,REF-4900001032,
100,4900001033,2024,WA,WA,,2024-12-27,2024-12-27,2024-12-27,101100,WHOUSE01,MIGO,REF-4900001033,
100,4900001034,2023,WA,WA,,2023-02-09,2023-02-09,2023-02-09,070700,WHOUSE01,MIGO,REF-4900001034,
100,4900001035,2023,WA,WA,,2023-10-29,2023-10-29,2023-10-29,130200,WHOUSE01,MIGO,REF-4900001035,
100,4900001036,2024,WA,WA,,2024-06-11,2024-06-11,2024-06-11,125300,WHOUSE01,MIGO,REF-4900001036,
100,4900001037,2023,WA,WA,,2023-09-29,2023-09-29,2023-09-29,105300,WHOUSE02,MIGO,REF-4900001037,
100,4900001038,2024,WA,WA,,2024-06-01,2024-06-01,2024-06-01,145300,WHOUSE01,MIGO,REF-4900001038,
100,4900001039,2023,WA,WA,,2023-12-06,2023-12-06,2023-12-06,132500,WHOUSE02,MIGO,REF-4900001039,
100,4900001040,2024,WA,WA,,2024-10-27,2024-10-27,2024-10-27,142200,WHOUSE02,MIGO,REF-4900001040,
100,4900001041,2023,WA,WA,,2023-09-05,2023-09-05,2023-09-05,151600,WHOUSE02,MIGO,REF-4900001041,
100,4900001042,2024,UML,WA,,2024-11-16,2024-11-16,2024-11-16,175500,WHOUSE02,MIGO,REF-4900001042,
100,4900001043,2024,WA,WA,,2024-04-02,2024-04-02,2024-04-02,134000,WHOUSE02,MIGO,REF-4900001043,
100,4900001044,2023,WA,WA,,2023-09-04,2023-09-04,2023-09-04,142800,WHOUSE01,MIGO,REF-4900001044,
100,4900001045,2023,WA,WA,,2023-12-17,2023-12-17,2023-12-17,142300,WHOUSE02,MIGO,REF-4900001045,
100,4900001046,2023,UML,WA,,2023-04-02,2023-04-02,2023-04-02,103400,WHOUSE01,MIGO,REF-4900001046,
100,4900001047,2024,WA,WA,,2024-05-01,2024-05-01,2024-05-01,141400,WHOUSE01,MIGO,REF-4900001047,
100,4900001048,2023,WA,WA,,2023-09-03,2023-09-03,2023-09-03,165500,WHOUSE02,MIGO,REF-4900001048,
100,4900001049,2024,WA,WA,,2024-08-20,2024-08-20,2024-08-20,120700,WHOUSE01,MIGO,REF-4900001049,
100,4900001050,2024,WA,WA,,2024-02-19,2024-02-19,2024-02-19,153700,WHOUSE01,MIGO,REF-4900001050,
100,4900001051,2023,WA,WA,,2023-07-06,2023-07-06,2023-07-06,144700,WHOUSE02,MIGO,REF-4900001051,
100,4900001052,2024,WA,WA,,2024-05-16,2024-05-16,2024-05-16,105000,WHOUSE01,MIGO,REF-4900001052,
100,4900001053,2024,WA,WA,,2024-10-27,2024-10-27,2024-10-27,135600,WHOUSE02,MIGO,REF-4900001053,
100,4900001054,2024,WA,WA,,2024-09-14,2024-09-14,2024-09-14,174200,WHOUSE02,MIGO,REF-4900001054,
100,4900001055,2023,WA,WA,,2023-02-07,2023-02-07,2023-02-07,144200,WHOUSE02,MIGO,REF-4900001055,
100,4900001056,2023,UML,WA,,2023-08-02,2023-08-02,2023-08-02,090500,WHOUSE02,MIGO,REF-4900001056,
100,4900001057,2024,UML,WA,,2024-10-19,2024-10-19,2024-10-19,103100,WHOUSE02,MIGO,REF-4900001057,
100,4900001058,2024,UML,WA,,2024-09-06,2024-09-06,2024-09-06,115800,WHOUSE01,MIGO,REF-4900001058,
100,4900001059,2024,WA,WA,,2024-06-07,2024-06-07,2024-06-07,073800,WHOUSE01,MIGO,REF-4900001059,
100,4900001060,2023,WE,WE,,2023-07-19,2023-07-19,2023-07-19,144300,WHOUSE02,MIGO,REF-4900001060,
100,4900001061,2024,WA,WA,,2024-05-18,2024-05-18,2024-05-18,150700,WHOUSE01,MIGO,REF-4900001061,
100,4900001062,2023,UML,WA,,2023-08-19,2023-08-19,2023-08-19,174100,WHOUSE02,MIGO,REF-4900001062,
100,4900001063,2023,WA,WA,,2023-05-25,2023-05-25,2023-05-25,140400,WHOUSE02,MIGO,REF-4900001063,
100,4900001064,2023,WA,WA,,2023-01-29,2023-01-29,2023-01-29,164700,WHOUSE01,MIGO,REF-4900001064,
100,4900001065,2024,WA,WA,,2024-05-24,2024-05-24,2024-05-24,113000,WHOUSE02,MIGO,REF-4900001065,
100,4900001066,2023,WA,WA,,2023-03-06,2023-03-06,2023-03-06,091600,WHOUSE01,MIGO,REF-4900001066,
100,4900001067,2023,WA,WA,,2023-07-15,2023-07-15,2023-07-15,094900,WHOUSE01,MIGO,REF-4900001067,
100,4900001068,2023,WA,WA,,2023-01-28,2023-01-28,2023-01-28,142300,WHOUSE01,MIGO,REF-4900001068,
100,4900001069,2024,WA,WA,,2024-04-27,2024-04-27,2024-04-27,114900,WHOUSE01,MIGO,REF-4900001069,
100,4900001070,2024,WA,WA,,2024-05-26,2024-05-26,2024-05-26,072000,WHOUSE01,MIGO,REF-4900001070,
100,4900001071,2024,WA,WA,,2024-04-29,2024-04-29,2024-04-29,141500,WHOUSE02,MIGO,REF-4900001071,
100,4900001072,2023,WA,WA,,2023-10-07,2023-10-07,2023-10-07,171600,WHOUSE01,MIGO,REF-4900001072,
100,4900001073,2023,UML,WA,,2023-07-18,2023-07-18,2023-07-18,160000,WHOUSE01,MIGO,REF-4900001073,
100,4900001074,2024,WA,WA,,2024-11-09,2024-11-09,2024-11-09,152500,WHOUSE01,MIGO,REF-4900001074,
100,4900001075,2023,WA,WA,,2023-06-30,2023-06-30,2023-06-30,114000,WHOUSE01,MIGO,REF-4900001075,
100,4900001076,2023,WA,WA,,2023-04-01,2023-04-01,2023-04-01,113200,WHOUSE02,MIGO,REF-4900001076,
100,4900001077,2024,WA,WA,,2024-05-12,2024-05-12,2024-05-12,131400,WHOUSE02,MIGO,REF-4900001077,
100,4900001078,2023,UML,WA,,2023-03-02,2023-03-02,2023-03-02,171900,WHOUSE01,MIGO,REF-4900001078,
100,4900001079,2024,WE,WE,,2024-06-20,2024-06-20,2024-06-20,111700,WHOUSE02,MIGO,REF-4900001079,
100,4900001080,2023,WA,WA,,2023-10-20,2023-10-20,2023-10-20,123400,WHOUSE01,MIGO,REF-4900001080,
100,4900001081,2024,WA,WA,,2024-09-04,2024-09-04,2024-09-04,143200,WHOUSE02,MIGO,REF-4900001081,
100,4900001082,2023,WA,WA,,2023-09-22,2023-09-22,2023-09-22,173300,WHOUSE02,MIGO,REF-4900001082,
100,4900001083,2023,WA,WA,,2023-10-11,2023-10-11,2023-10-11,114200,WHOUSE01,MIGO,REF-4900001083,
100,4900001084,2023,WA,WA,,2023-12-06,2023-12-06,2023-12-06,092700,WHOUSE01,MIGO,REF-4900001084,
100,4900001085,2024,WA,WA,,2024-09-08,2024-09-08,2024-09-08,101100,WHOUSE02,MIGO,REF-4900001085,
100,4900001086,2023,WA,WA,,2023-11-15,2023-11-15,2023-11-15,123800,WHOUSE02,MIGO,REF-4900001086,
100,4900001087,2023,WA,WA,,2023-09-16,2023-09-16,2023-09-16,122900,WHOUSE02,MIGO,REF-4900001087,
100,4900001088,2024,WA,WA,,2024-09-03,2024-09-03,2024-09-03,140200,WHOUSE01,MIGO,REF-4900001088,
100,4900001089,2024,WA,WA,,2024-01-12,2024-01-12,2024-01-12,124400,WHOUSE02,MIGO,REF-4900001089,
100,4900001090,2024,UML,WA,,2024-09-28,2024-09-28,2024-09-28,164800,WHOUSE01,MIGO,REF-4900001090,
100,4900001091,2023,UML,WA,,2023-04-02,2023-04-02,2023-04-02,150400,WHOUSE02,MIGO,REF-4900001091,
100,4900001092,2023,WA,WA,,2023-06-03,2023-06-03,2023-06-03,092600,WHOUSE02,MIGO,REF-4900001092,
100,4900001093,2023,WA,WA,,2023-08-04,2023-08-04,2023-08-04,080500,WHOUSE01,MIGO,REF-4900001093,
100,4900001094,2023,WA,WA,,2023-06-05,2023-06-05,2023-06-05,145100,WHOUSE01,MIGO,REF-4900001094,
100,4900001095,2024,UML,WA,,2024-03-28,2024-03-28,2024-03-28,090700,WHOUSE01,MIGO,REF-4900001095,
100,4900001096,2023,WA,WA,,2023-11-16,2023-11-16,2023-11-16,093400,WHOUSE01,MIGO,REF-4900001096,
100,4900001097,2024,WA,WA,,2024-07-26,2024-07-26,2024-07-26,132700,WHOUSE02,MIGO,REF-4900001097,
100,4900001098,2024,WA,WA,,2024-11-12,2024-11-12,2024-11-12,150700,WHOUSE02,MIGO,REF-4900001098,
100,4900001099,2023,WA,WA,,2023-01-25,2023-01-25,2023-01-25,153800,WHOUSE01,MIGO,REF-4900001099,
100,4900001100,2024,WA,WA,,2024-04-09,2024-04-09,2024-04-09,073400,WHOUSE01,MIGO,REF-4900001100,
100,4900001101,2024,UML,WA,,2024-03-19,2024-03-19,2024-03-19,122700,WHOUSE01,MIGO,REF-4900001101,
100,4900001102,2023,WA,WA,,2023-01-28,2023-01-28,2023-01-28,135700,WHOUSE02,MIGO,REF-4900001102,
