MANDT,VBELN,ERDAT,ERZET,ERNAM,ANGDT,BNDDT,AUDAT,VBTYP,AUART,AUGRU,NETWR,WAERK,VKORG,VTWEG,SPART,VKGRP,VKBUR,KNUMV,VDATU,KUNNR,LIFSK,FAKSK,BUKRS_VF,AEDAT,BSTNK,BSTDK,VSART,OBJNR,KKBER,VSBED
100,1000000435,2024-07-01,08:00:00,SALEUSER3,,,2024-07-01,C,OR,,227244.37,USD,1000,10,0,100,1000,5700000435,2024-07-19,C00008,,,1000,2024-07-01,CUST-PO-000435,2024-07-01,1,OR1000000435      ,1000,4.0
100,1000000436,2024-07-30,08:00:00,SALEUSER1,,,2024-07-30,C,FO,,158552.94,USD,1000,10,0,100,1000,5700000436,2024-08-28,C00011,,,1000,2024-07-30,CUST-PO-000436,2024-07-30,1,OR1000000436      ,2000,2.0
100,1000000437,2024-04-29,08:00:00,SALEUSER3,,,2024-04-29,C,OR,,437651.09,USD,1000,10,0,100,1000,5700000437,2024-05-24,C00005,,,1000,2024-04-29,CUST-PO-000437,2024-04-29,1,OR1000000437      ,2000,3.0
100,1000000438,2024-01-18,08:00:00,SALEUSER2,,,2024-01-18,C,OR,,70285.68,USD,1000,10,0,100,1000,5700000438,2024-02-07,C00003,,,1000,2024-01-18,CUST-PO-000438,2024-01-18,1,OR1000000438      ,3000,1.0
100,1000000439,2024-02-28,08:00:00,SALEUSER3,,,2024-02-28,C,OR,,73419.08,USD,1000,10,0,100,1000,5700000439,2024-03-16,C00011,,8.0,1000,2024-02-28,CUST-PO-000439,2024-02-28,1,OR1000000439      ,2000,1.0
100,1000000440,2024-03-23,08:00:00,SALEUSER3,,,2024-03-23,C,OR,,125847.45,USD,1000,10,0,100,1000,5700000440,2024-04-20,C00015,,,1000,2024-03-23,CUST-PO-000440,2024-03-23,1,OR1000000440      ,1000,1.0
100,1000000441,2024-03-02,08:00:00,SALEUSER3,,,2024-03-02,C,OR,,51595.45,USD,1000,10,0,100,1000,5700000441,2024-04-01,C00011,,,1000,2024-03-02,CUST-PO-000441,2024-03-02,1,OR1000000441      ,1000,2.0
100,1000000442,2024-03-20,08:00:00,SALEUSER3,,,2024-03-20,C,OR,,282039.33,USD,1000,10,0,100,1000,5700000442,2024-04-16,C00005,2.0,,1000,2024-03-20,CUST-PO-000442,2024-03-20,1,OR1000000442      ,1000,1.0
100,1000000443,2024-07-31,08:00:00,SALEUSER3,,,2024-07-31,C,OR,,89000.1,USD,1000,10,0,100,1000,5700000443,2024-08-25,C00005,,,1000,2024-07-31,CUST-PO-000443,2024-07-31,1,OR1000000443      ,1000,
100,1000000444,2024-03-05,08:00:00,SALEUSER2,,,2024-03-05,C,ZOR,,237389.16,USD,1000,10,0,100,1000,5700000444,2024-03-19,C00010,,,1000,2024-03-05,CUST-PO-000444,2024-03-05,1,OR1000000444      ,2000,4.0
100,1000000445,2024-07-03,08:00:00,SALEUSER2,,,2024-07-03,C,FO,,90958.68,USD,1000,10,0,100,1000,5700000445,2024-07-15,C00015,,,1000,2024-07-03,CUST-PO-000445,2024-07-03,1,OR1000000445      ,2000,1.0
100,1000000446,2024-01-14,08:00:00,SALEUSER3,,,2024-01-14,C,OR,,134707.05,USD,1000,10,0,100,1000,5700000446,2024-02-05,C00008,,,1000,2024-01-14,CUST-PO-000446,2024-01-14,1,OR1000000446      ,2000,1.0
100,1000000447,2024-01-08,08:00:00,SALEUSER2,,,2024-01-08,C,ZOR,,57550.08,USD,1000,10,0,100,1000,5700000447,2024-01-26,C00002,,,1000,2024-01-08,CUST-PO-000447,2024-01-08,1,OR1000000447      ,3000,3.0
100,1000000448,2024-02-13,08:00:00,SALEUSER2,,,2024-02-13,C,OR,,20345.04,USD,1000,10,0,100,1000,5700000448,2024-03-11,C00012,,,1000,2024-02-13,CUST-PO-000448,2024-02-13,1,OR1000000448      ,3000,4.0
100,1000000449,2024-09-23,08:00:00,SALEUSER2,,,2024-09-23,C,ZOR,,130709.45,USD,1000,10,0,100,1000,5700000449,2024-10-21,C00006,,,1000,2024-09-23,CUST-PO-000449,2024-09-23,1,OR1000000449      ,3000,1.0
100,1000000450,2024-07-10,08:00:00,SALEUSER1,,,2024-07-10,C,OR,,83371.46,USD,1000,10,0,100,1000,5700000450,2024-08-01,C00007,,8.0,1000,2024-07-10,CUST-PO-000450,2024-07-10,1,OR1000000450      ,3000,3.0
100,1000000451,2024-02-06,08:00:00,SALEUSER3,,,2024-02-06,C,OR,,145425.8,USD,1000,10,0,100,1000,5700000451,2024-02-21,C00006,,,1000,2024-02-06,CUST-PO-000451,2024-02-06,1,OR1000000451      ,3000,1.0
100,1000000452,2024-05-27,08:00:00,SALEUSER1,,,2024-05-27,C,OR,,31395.06,USD,1000,10,0,100,1000,5700000452,2024-06-14,C00003,,,1000,2024-05-27,CUST-PO-000452,2024-05-27,1,OR1000000452      ,3000,
100,1000000453,2024-04-25,08:00:00,SALEUSER1,,,2024-04-25,C,FO,,247537.5,USD,1000,10,0,100,1000,5700000453,2024-05-25,C00001,,,1000,2024-04-25,CUST-PO-000453,2024-04-25,1,OR1000000453      ,1000,1.0
100,1000000454,2024-09-28,08:00:00,SALEUSER1,,,2024-09-28,C,OR,,104564.32,USD,1000,10,0,100,1000,5700000454,2024-10-20,C00009,,,1000,2024-09-28,CUST-PO-000454,2024-09-28,1,OR1000000454      ,2000,
100,1000000455,2024-04-20,08:00:00,SALEUSER3,,,2024-04-20,C,OR,,48622.8,USD,1000,10,0,100,1000,5700000455,2024-04-27,C00006,,,1000,2024-04-20,CUST-PO-000455,2024-04-20,1,OR1000000455      ,2000,3.0
100,1000000456,2024-02-04,08:00:00,SALEUSER2,,,2024-02-04,C,ZOR,,308326.76,USD,1000,10,0,100,1000,5700000456,2024-02-12,C00011,,,1000,2024-02-04,CUST-PO-000456,2024-02-04,1,OR1000000456      ,2000,3.0
100,1000000457,2024-04-26,08:00:00,SALEUSER2,,,2024-04-26,C,OR,,326067.26,USD,1000,10,0,100,1000,5700000457,2024-05-11,C00001,,,1000,2024-04-26,CUST-PO-000457,2024-04-26,1,OR1000000457      ,3000,2.0
100,1000000458,2024-01-08,08:00:00,SALEUSER1,,,2024-01-08,C,FO,,50208.21,USD,1000,10,0,100,1000,5700000458,2024-02-04,C00005,,,1000,2024-01-08,CUST-PO-000458,2024-01-08,1,OR1000000458      ,3000,2.0
100,1000000459,2024-08-05,08:00:00,SALEUSER3,,,2024-08-05,C,OR,,139777.0,USD,1000,10,0,100,1000,5700000459,2024-08-28,C00006,,,1000,2024-08-05,CUST-PO-000459,2024-08-05,1,OR1000000459      ,2000,4.0
100,1000000460,2024-07-25,08:00:00,SALEUSER2,,,2024-07-25,C,OR,,121847.83,USD,1000,10,0,100,1000,5700000460,2024-08-19,C00008,2.0,,1000,2024-07-25,CUST-PO-000460,2024-07-25,1,OR1000000460      ,1000,1.0
100,1000000461,2024-08-22,08:00:00,SALEUSER2,,,2024-08-22,C,OR,,50003.24,USD,1000,10,0,100,1000,5700000461,2024-08-30,C00009,,,1000,2024-08-22,CUST-PO-000461,2024-08-22,1,OR1000000461      ,2000,4.0
100,1000000462,2024-05-14,08:00:00,SALEUSER1,,,2024-05-14,C,OR,,84985.74,USD,1000,10,0,100,1000,5700000462,2024-05-22,C00014,,,1000,2024-05-14,CUST-PO-000462,2024-05-14,1,OR1000000462      ,1000,2.0
100,1000000463,2024-09-30,08:00:00,SALEUSER1,,,2024-09-30,C,ZOR,,80904.86,USD,1000,10,0,100,1000,5700000463,2024-10-07,C00003,,,1000,2024-09-30,CUST-PO-000463,2024-09-30,1,OR1000000463      ,3000,1.0
100,1000000464,2024-09-08,08:00:00,SALEUSER1,,,2024-09-08,C,OR,,353665.6,USD,1000,10,0,100,1000,5700000464,2024-09-22,C00005,,,1000,2024-09-08,CUST-PO-000464,2024-09-08,1,OR1000000464      ,2000,2.0
100,1000000465,2024-01-29,08:00:00,SALEUSER3,,,2024-01-29,C,OR,,102910.66,USD,1000,10,0,100,1000,5700000465,2024-02-21,C00013,,,1000,2024-01-29,CUST-PO-000465,2024-01-29,1,OR1000000465      ,3000,2.0
100,1000000466,2024-07-17,08:00:00,SALEUSER3,,,2024-07-17,C,ZOR,,31443.1,USD,1000,10,0,100,1000,5700000466,2024-08-04,C00014,,,1000,2024-07-17,CUST-PO-000466,2024-07-17,1,OR1000000466      ,3000,3.0
100,1000000467,2024-09-03,08:00:00,SALEUSER3,,,2024-09-03,C,OR,,62007.66,USD,1000,10,0,100,1000,5700000467,2024-10-02,C00012,,,1000,2024-09-03,CUST-PO-000467,2024-09-03,1,OR1000000467      ,1000,4.0
100,1000000468,2024-01-11,08:00:00,SALEUSER1,,,2024-01-11,C,ZOR,,194695.68,USD,1000,10,0,100,1000,5700000468,2024-02-05,C00002,,,1000,2024-01-11,CUST-PO-000468,2024-01-11,1,OR1000000468      ,2000,2.0
100,1000000469,2024-04-21,08:00:00,SALEUSER2,,,2024-04-21,C,FO,,55852.21,USD,1000,10,0,100,1000,5700000469,2024-05-20,C00014,,,1000,2024-04-21,CUST-PO-000469,2024-04-21,1,OR1000000469      ,1000,4.0
100,1000000470,2024-08-31,08:00:00,SALEUSER3,,,2024-08-31,C,OR,,245897.08,USD,1000,10,0,100,1000,5700000470,2024-09-10,C00010,,,1000,2024-08-31,CUST-PO-000470,2024-08-31,1,OR1000000470      ,1000,
100,1000000471,2024-05-20,08:00:00,SALEUSER2,,,2024-05-20,C,FO,,16222.25,USD,1000,10,0,100,1000,5700000471,2024-05-30,C00013,,,1000,2024-05-20,CUST-PO-000471,2024-05-20,1,OR1000000471      ,1000,2.0
100,1000000472,2024-01-25,08:00:00,SALEUSER2,,,2024-01-25,C,OR,,109722.91,USD,1000,10,0,100,1000,5700000472,2024-02-07,C00008,2.0,,1000,2024-01-25,CUST-PO-000472,2024-01-25,1,OR1000000472      ,3000,1.0
100,1000000473,2024-08-14,08:00:00,SALEUSER1,,,2024-08-14,C,OR,,212191.1,USD,1000,10,0,100,1000,5700000473,2024-09-04,C00001,,8.0,1000,2024-08-14,CUST-PO-000473,2024-08-14,1,OR1000000473      ,3000,1.0
100,1000000474,2024-08-15,08:00:00,SALEUSER3,,,2024-08-15,C,OR,,39127.58,USD,1000,10,0,100,1000,5700000474,2024-09-01,C00007,,,1000,2024-08-15,CUST-PO-000474,2024-08-15,1,OR1000000474      ,3000,1.0
100,1000000475,2024-07-18,08:00:00,SALEUSER2,,,2024-07-18,C,OR,,203078.68,USD,1000,10,0,100,1000,5700000475,2024-08-09,C00015,,,1000,2024-07-18,CUST-PO-000475,2024-07-18,1,OR1000000475      ,1000,1.0
100,1000000476,2024-01-11,08:00:00,SALEUSER1,,,2024-01-11,C,OR,,250771.78,USD,1000,10,0,100,1000,5700000476,2024-01-26,C00006,,,1000,2024-01-11,CUST-PO-000476,2024-01-11,1,OR1000000476      ,1000,1.0
100,1000000477,2024-09-03,08:00:00,SALEUSER3,,,2024-09-03,C,ZOR,,124277.76,USD,1000,10,0,100,1000,5700000477,2024-09-21,C00013,,,1000,2024-09-03,CUST-PO-000477,2024-09-03,1,OR1000000477      ,2000,
100,1000000478,2024-05-24,08:00:00,SALEUSER1,,,2024-05-24,C,OR,,50124.0,USD,1000,10,0,100,1000,5700000478,2024-06-20,C00006,,,1000,2024-05-24,CUST-PO-000478,2024-05-24,1,OR1000000478      ,2000,1.0
100,1000000479,2024-06-09,08:00:00,SALEUSER3,,,2024-06-09,C,OR,,57930.48,USD,1000,10,0,100,1000,5700000479,2024-06-16,C00005,2.0,,1000,2024-06-09,CUST-PO-000479,2024-06-09,1,OR1000000479      ,3000,
100,1000000480,2024-04-12,08:00:00,SALEUSER1,,,2024-04-12,C,OR,,255834.14,USD,1000,10,0,100,1000,5700000480,2024-04-27,C00013,,,1000,2024-04-12,CUST-PO-000480,2024-04-12,1,OR1000000480      ,3000,
100,1000000481,2024-02-06,08:00:00,SALEUSER2,,,2024-02-06,C,ZOR,,201042.52,USD,1000,10,0,100,1000,5700000481,2024-03-06,C00010,2.0,8.0,1000,2024-02-06,CUST-PO-000481,2024-02-06,1,OR1000000481      ,1000,
100,1000000482,2024-08-03,08:00:00,SALEUSER1,,,2024-08-03,C,FO,,298232.28,USD,1000,10,0,100,1000,5700000482,2024-08-23,C00003,,,1000,2024-08-03,CUST-PO-000482,2024-08-03,1,OR1000000482      ,1000,2.0
100,1000000483,2024-01-22,08:00:00,SALEUSER2,,,2024-01-22,C,OR,,92923.6,USD,1000,10,0,100,1000,5700000483,2024-02-10,C00004,,,1000,2024-01-22,CUST-PO-000483,2024-01-22,1,OR1000000483      ,1000,1.0
100,1000000484,2024-03-02,08:00:00,SALEUSER1,,,2024-03-02,C,OR,,95690.66,USD,1000,10,0,100,1000,5700000484,2024-03-30,C00007,,,1000,2024-03-02,CUST-PO-000484,2024-03-02,1,OR1000000484      ,2000,
100,1000000485,2024-03-08,08:00:00,SALEUSER3,,,2024-03-08,C,OR,,261621.12,USD,1000,10,0,100,1000,5700000485,2024-04-03,C00015,,,1000,2024-03-08,CUST-PO-000485,2024-03-08,1,OR1000000485      ,3000,4.0
100,1000000486,2024-02-26,08:00:00,SALEUSER2,,,2024-02-26,C,OR,,95816.24,USD,1000,10,0,100,1000,5700000486,2024-03-27,C00006,,,1000,2024-02-26,CUST-PO-000486,2024-02-26,1,OR1000000486      ,3000,
100,1000000487,2024-05-08,08:00:00,SALEUSER1,,,2024-05-08,C,FO,,28221.04,USD,1000,10,0,100,1000,5700000487,2024-05-24,C00015,,,1000,2024-05-08,CUST-PO-000487,2024-05-08,1,OR1000000487      ,1000,1.0
100,1000000488,2024-06-06,08:00:00,SALEUSER2,,,2024-06-06,C,OR,,215434.44,USD,1000,10,0,100,1000,5700000488,2024-07-04,C00010,,,1000,2024-06-06,CUST-PO-000488,2024-06-06,1,OR1000000488      ,3000,1.0
100,1000000489,2024-09-25,08:00:00,SALEUSER3,,,2024-09-25,C,OR,,16881.92,USD,1000,10,0,100,1000,5700000489,2024-10-07,C00002,,,1000,2024-09-25,CUST-PO-000489,2024-09-25,1,OR1000000489      ,1000,3.0
100,1000000490,2024-02-23,08:00:00,SALEUSER2,,,2024-02-23,C,OR,,186991.04,USD,1000,10,0,100,1000,5700000490,2024-03-21,C00004,,,1000,2024-02-23,CUST-PO-000490,2024-02-23,1,OR1000000490      ,3000,
100,1000000491,2024-08-14,08:00:00,SALEUSER3,,,2024-08-14,C,OR,,154366.8,USD,1000,10,0,100,1000,5700000491,2024-09-11,C00003,,,1000,2024-08-14,CUST-PO-000491,2024-08-14,1,OR1000000491      ,3000,1.0
100,1000000492,2024-02-11,08:00:00,SALEUSER2,,,2024-02-11,C,OR,,215141.76,USD,1000,10,0,100,1000,5700000492,2024-03-02,C00007,,,1000,2024-02-11,CUST-PO-000492,2024-02-11,1,OR1000000492      ,3000,2.0
100,1000000493,2024-09-10,08:00:00,SALEUSER2,,,2024-09-10,C,FO,,62298.49,USD,1000,10,0,100,1000,5700000493,2024-09-26,C00010,,,1000,2024-09-10,CUST-PO-000493,2024-09-10,1,OR1000000493      ,2000,
100,1000000494,2024-02-18,08:00:00,SALEUSER1,,,2024-02-18,C,OR,,121192.5,USD,1000,10,0,100,1000,5700000494,2024-03-14,C00010,,,1000,2024-02-18,CUST-PO-000494,2024-02-18,1,OR1000000494      ,2000,2.0
100,1000000495,2024-09-29,08:00:00,SALEUSER3,,,2024-09-29,C,OR,,362308.65,USD,1000,10,0,100,1000,5700000495,2024-10-12,C00002,,,1000,2024-09-29,CUST-PO-000495,2024-09-29,1,OR1000000495      ,1000,3.0
100,1000000496,2024-05-07,08:00:00,SALEUSER1,,,2024-05-07,C,OR,,58709.82,USD,1000,10,0,100,1000,5700000496,2024-05-24,C00008,,,1000,2024-05-07,CUST-PO-000496,2024-05-07,1,OR1000000496      ,3000,3.0
100,1000000497,2024-05-30,08:00:00,SALEUSER2,,,2024-05-30,C,OR,,162655.0,USD,1000,10,0,100,1000,5700000497,2024-06-12,C00007,,,1000,2024-05-30,CUST-PO-000497,2024-05-30,1,OR1000000497      ,2000,1.0
100,1000000498,2024-01-16,08:00:00,SALEUSER2,,,2024-01-16,C,FO,,102105.81,USD,1000,10,0,100,1000,5700000498,2024-01-25,C00004,2.0,,1000,2024-01-16,CUST-PO-000498,2024-01-16,1,OR1000000498      ,2000,3.0
100,1000000499,2024-05-27,08:00:00,SALEUSER2,,,2024-05-27,C,OR,,114081.24,USD,1000,10,0,100,1000,5700000499,2024-06-19,C00007,,,1000,2024-05-27,CUST-PO-000499,2024-05-27,1,OR1000000499      ,2000,
