MANDT,MATNR,BWKEY,BWTAR,LFGJA,LFMON,LBKUM,SALK3,STPRS,VPRSV,PEINH,VKSAL
100,MAT00020,P003,,2023,01,841.0,53134.38,63.18,S,1,69074.69
100,MAT00020,P003,,2023,02,769.0,48585.42,63.18,S,1,63161.05
100,MAT00020,P003,,2023,03,913.0,57683.34,63.18,S,1,74988.34
100,MAT00020,P003,,2023,04,848.0,53576.64,63.18,S,1,69649.63
100,MAT00020,P003,,2023,05,808.0,51049.44,63.18,S,1,66364.27
100,MAT00020,P003,,2023,06,853.0,53892.54,63.18,S,1,70060.3
100,MAT00020,P003,,2023,07,852.0,53829.36,63.18,S,1,69978.17
100,MAT00020,P003,,2023,08,900.0,56862.0,63.18,S,1,73920.6
100,MAT00020,P003,,2023,09,916.0,57872.88,63.18,S,1,75234.74
100,MAT00020,P003,,2023,10,890.0,56230.2,63.18,S,1,73099.26
100,MAT00020,P003,,2023,11,794.0,50164.92,63.18,S,1,65214.4
100,MAT00020,P003,,2023,12,791.0,49975.38,63.18,S,1,64967.99
100,MAT00020,P003,,2024,01,871.0,55029.78,63.18,S,1,71538.71
100,MAT00020,P003,,2024,02,952.0,60147.36,63.18,S,1,78191.57
100,MAT00020,P003,,2024,03,1053.0,66528.54,63.18,S,1,86487.1
100,MAT00020,P003,,2024,04,968.0,61158.24,63.18,S,1,79505.71
100,MAT00020,P003,,2024,05,976.0,61663.68,63.18,S,1,80162.78
100,MAT00020,P003,,2024,06,1005.0,63495.9,63.18,S,1,82544.67
100,MAT00020,P003,,2024,07,1032.0,65201.76,63.18,S,1,84762.29
100,MAT00020,P003,,2024,08,940.0,59389.2,63.18,S,1,77205.96
100,MAT00020,P003,,2024,09,876.0,55345.68,63.18,S,1,71949.38
100,MAT00020,P003,,2024,10,957.0,60463.26,63.18,S,1,78602.24
100,MAT00020,P003,,2024,11,934.0,59010.12,63.18,S,1,76713.16
100,MAT00020,P003,,2024,12,869.0,54903.42,63.18,S,1,71374.45
100,MAT00021,P001,,2023,01,448.0,9779.84,21.83,S,1,12713.79
100,MAT00021,P001,,2023,02,552.0,12050.16,21.83,S,1,15665.21
100,MAT00021,P001,,2023,03,483.0,10543.89,21.83,S,1,13707.06
100,MAT00021,P001,,2023,04,398.0,8688.34,21.83,S,1,11294.84
100,MAT00021,P001,,2023,05,414.0,9037.62,21.83,S,1,11748.91
100,MAT00021,P001,,2023,06,444.0,9692.52,21.83,S,1,12600.28
100,MAT00021,P001,,2023,07,377.0,8229.91,21.83,S,1,10698.88
100,MAT00021,P001,,2023,08,506.0,11045.98,21.83,S,1,14359.77
100,MAT00021,P001,,2023,09,554.0,12093.82,21.83,S,1,15721.97
100,MAT00021,P001,,2023,10,471.0,10281.93,21.83,S,1,13366.51
100,MAT00021,P001,,2023,11,617.0,13469.11,21.83,S,1,17509.84
100,MAT00021,P001,,2023,12,577.0,12595.91,21.83,S,1,16374.68
100,MAT00021,P001,,2024,01,538.0,11744.54,21.83,S,1,15267.9
100,MAT00021,P001,,2024,02,472.0,10303.76,21.83,S,1,13394.89
100,MAT00021,P001,,2024,03,400.0,8732.0,21.83,S,1,11351.6
100,MAT00021,P001,,2024,04,363.0,7924.29,21.83,S,1,10301.58
100,MAT00021,P001,,2024,05,401.0,8753.83,21.83,S,1,11379.98
100,MAT00021,P001,,2024,06,384.0,8382.72,21.83,S,1,10897.54
100,MAT00021,P001,,2024,07,520.0,11351.6,21.83,S,1,14757.08
100,MAT00021,P001,,2024,08,611.0,13338.13,21.83,S,1,17339.57
100,MAT00021,P001,,2024,09,712.0,15542.96,21.83,S,1,20205.85
100,MAT00021,P001,,2024,10,726.0,15848.58,21.83,S,1,20603.15
100,MAT00021,P001,,2024,11,757.0,16525.31,21.83,S,1,21482.9
100,MAT00021,P001,,2024,12,661.0,14429.63,21.83,S,1,18758.52
100,MAT00021,P002,,2023,01,215.0,85559.25,397.95,S,1,111227.03
100,MAT00021,P002,,2023,02,357.0,142068.15,397.95,S,1,184688.6
100,MAT00021,P002,,2023,03,337.0,134109.15,397.95,S,1,174341.89
100,MAT00021,P002,,2023,04,252.0,100283.4,397.95,S,1,130368.42
100,MAT00021,P002,,2023,05,313.0,124558.35,397.95,S,1,161925.85
100,MAT00021,P002,,2023,06,423.0,168332.85,397.95,S,1,218832.71
100,MAT00021,P002,,2023,07,351.0,139680.45,397.95,S,1,181584.58
100,MAT00021,P002,,2023,08,357.0,142068.15,397.95,S,1,184688.6
100,MAT00021,P002,,2023,09,274.0,109038.3,397.95,S,1,141749.79
100,MAT00021,P002,,2023,10,186.0,74018.7,397.95,S,1,96224.31
100,MAT00021,P002,,2023,11,249.0,99089.55,397.95,S,1,128816.42
100,MAT00021,P002,,2023,12,363.0,144455.85,397.95,S,1,187792.61
100,MAT00021,P002,,2024,01,264.0,105058.8,397.95,S,1,136576.44
100,MAT00021,P002,,2024,02,322.0,128139.9,397.95,S,1,166581.87
100,MAT00021,P002,,2024,03,406.0,161567.7,397.95,S,1,210038.01
100,MAT00021,P002,,2024,04,405.0,161169.75,397.95,S,1,209520.68
100,MAT00021,P002,,2024,05,343.0,136496.85,397.95,S,1,177445.91
100,MAT00021,P002,,2024,06,376.0,149629.2,397.95,S,1,194517.96
100,MAT00021,P002,,2024,07,476.0,189424.2,397.95,S,1,246251.46
100,MAT00021,P002,,2024,08,385.0,153210.75,397.95,S,1,199173.98
100,MAT00021,P002,,2024,09,383.0,152414.85,397.95,S,1,198139.31
100,MAT00021,P002,,2024,10,333.0,132517.35,397.95,S,1,172272.56
100,MAT00021,P002,,2024,11,470.0,187036.5,397.95,S,1,243147.45
100,MAT00021,P002,,2024,12,436.0,173506.2,397.95,S,1,225558.06
100,MAT00021,P003,,2023,01,97.0,22439.98,231.34,S,1,29171.97
100,MAT00021,P003,,2023,02,49.0,11335.66,231.34,S,1,14736.36
100,MAT00021,P003,,2023,03,14.0,3238.76,231.34,S,1,4210.39
100,MAT00021,P003,,2023,04,45.0,10410.3,231.34,S,1,13533.39
100,MAT00021,P003,,2023,05,0,0.0,231.34,S,1,0.0
100,MAT00021,P003,,2023,06,137.0,31693.58,231.34,S,1,41201.65
100,MAT00021,P003,,2023,07,97.0,22439.98,231.34,S,1,29171.97
100,MAT00021,P003,,2023,08,2.0,462.68,231.34,S,1,601.48
100,MAT00021,P003,,2023,09,25.0,5783.5,231.34,S,1,7518.55
100,MAT00021,P003,,2023,10,0,0.0,231.34,S,1,0.0
100,MAT00021,P003,,2023,11,110.0,25447.4,231.34,S,1,33081.62
100,MAT00021,P003,,2023,12,97.0,22439.98,231.34,S,1,29171.97
100,MAT00021,P003,,2024,01,121.0,27992.14,231.34,S,1,36389.78
100,MAT00021,P003,,2024,02,102.0,23596.68,231.34,S,1,30675.68
100,MAT00021,P003,,2024,03,247.0,57140.98,231.34,S,1,74283.27
100,MAT00021,P003,,2024,04,315.0,72872.1,231.34,S,1,94733.73
100,MAT00021,P003,,2024,05,363.0,83976.42,231.34,S,1,109169.35
100,MAT00021,P003,,2024,06,414.0,95774.76,231.34,S,1,124507.19
100,MAT00021,P003,,2024,07,537.0,124229.58,231.34,S,1,161498.45
100,MAT00021,P003,,2024,08,520.0,120296.8,231.34,S,1,156385.84
100,MAT00021,P003,,2024,09,562.0,130013.08,231.34,S,1,169017.0
100,MAT00021,P003,,2024,10,477.0,110349.18,231.34,S,1,143453.93
100,MAT00021,P003,,2024,11,453.0,104797.02,231.34,S,1,136236.13
100,MAT00021,P003,,2024,12,529.0,122378.86,231.34,S,1,159092.52
100,MAT00022,P001,,2023,01,496.0,99343.84,200.29,S,1,129146.99
100,MAT00022,P001,,2023,02,492.0,98542.68,200.29,S,1,128105.48
100,MAT00022,P001,,2023,03,551.0,110359.79,200.29,S,1,143467.73
100,MAT00022,P001,,2023,04,611.0,122377.19,200.29,S,1,159090.35
100,MAT00022,P001,,2023,05,756.0,151419.24,200.29,S,1,196845.01
100,MAT00022,P001,,2023,06,805.0,161233.45,200.29,S,1,209603.48
100,MAT00022,P001,,2023,07,854.0,171047.66,200.29,S,1,222361.96
100,MAT00022,P001,,2023,08,910.0,182263.9,200.29,S,1,236943.07
100,MAT00022,P001,,2023,09,885.0,177256.65,200.29,S,1,230433.64
100,MAT00022,P001,,2023,10,906.0,181462.74,200.29,S,1,235901.56
100,MAT00022,P001,,2023,11,881.0,176455.49,200.29,S,1,229392.14
100,MAT00022,P001,,2023,12,948.0,189874.92,200.29,S,1,246837.4
100,MAT00022,P001,,2024,01,985.0,197285.65,200.29,S,1,256471.35
100,MAT00022,P001,,2024,02,983.0,196885.07,200.29,S,1,255950.59
100,MAT00022,P001,,2024,03,1131.0,226527.99,200.29,S,1,294486.39
100,MAT00022,P001,,2024,04,1147.0,229732.63,200.29,S,1,298652.42
100,MAT00022,P001,,2024,05,1100.0,220319.0,200.29,S,1,286414.7
100,MAT00022,P001,,2024,06,1009.0,202092.61,200.29,S,1,262720.39
100,MAT00022,P001,,2024,07,1134.0,227128.86,200.29,S,1,295267.52
100,MAT00022,P001,,2024,08,1268.0,253967.72,200.29,S,1,330158.04
100,MAT00022,P001,,2024,09,1390.0,278403.1,200.29,S,1,361924.03
100,MAT00022,P001,,2024,10,1447.0,289819.63,200.29,S,1,376765.52
100,MAT00022,P001,,2024,11,1579.0,316257.91,200.29,S,1,411135.28
100,MAT00022,P001,,2024,12,1532.0,306844.28,200.29,S,1,398897.56
100,MAT00022,P002,,2023,01,211.0,23604.57,111.87,S,1,30685.94
100,MAT00022,P002,,2023,02,183.0,20472.21,111.87,S,1,26613.87
100,MAT00022,P002,,2023,03,195.0,21814.65,111.87,S,1,28359.05
100,MAT00022,P002,,2023,04,340.0,38035.8,111.87,S,1,49446.54
100,MAT00022,P002,,2023,05,241.0,26960.67,111.87,S,1,35048.87
100,MAT00022,P002,,2023,06,320.0,35798.4,111.87,S,1,46537.92
100,MAT00022,P002,,2023,07,322.0,36022.14,111.87,S,1,46828.78
100,MAT00022,P002,,2023,08,257.0,28750.59,111.87,S,1,37375.77
100,MAT00022,P002,,2023,09,178.0,19912.86,111.87,S,1,25886.72
100,MAT00022,P002,,2023,10,165.0,18458.55,111.87,S,1,23996.12
100,MAT00022,P002,,2023,11,188.0,21031.56,111.87,S,1,27341.03
100,MAT00022,P002,,2023,12,210.0,23492.7,111.87,S,1,30540.51
100,MAT00022,P002,,2024,01,171.0,19129.77,111.87,S,1,24868.7
100,MAT00022,P002,,2024,02,172.0,19241.64,111.87,S,1,25014.13
100,MAT00022,P002,,2024,03,99.0,11075.13,111.87,S,1,14397.67
100,MAT00022,P002,,2024,04,31.0,3467.97,111.87,S,1,4508.36
100,MAT00022,P002,,2024,05,180.0,20136.6,111.87,S,1,26177.58
100,MAT00022,P002,,2024,06,223.0,24947.01,111.87,S,1,32431.11
100,MAT00022,P002,,2024,07,233.0,26065.71,111.87,S,1,33885.42
100,MAT00022,P002,,2024,08,238.0,26625.06,111.87,S,1,34612.58
100,MAT00022,P002,,2024,09,172.0,19241.64,111.87,S,1,25014.13
100,MAT00022,P002,,2024,10,78.0,8725.86,111.87,S,1,11343.62
100,MAT00022,P002,,2024,11,53.0,5929.11,111.87,S,1,7707.84
100,MAT00022,P002,,2024,12,27.0,3020.49,111.87,S,1,3926.64
100,MAT00022,P003,,2023,01,855.0,270513.45,316.39,S,1,351667.49
100,MAT00022,P003,,2023,02,942.0,298039.38,316.39,S,1,387451.19
100,MAT00022,P003,,2023,03,1032.0,326514.48,316.39,S,1,424468.82
100,MAT00022,P003,,2023,04,1128.0,356887.92,316.39,S,1,463954.3
100,MAT00022,P003,,2023,05,1103.0,348978.17,316.39,S,1,453671.62
100,MAT00022,P003,,2023,06,1138.0,360051.82,316.39,S,1,468067.37
100,MAT00022,P003,,2023,07,1212.0,383464.68,316.39,S,1,498504.08
100,MAT00022,P003,,2023,08,1272.0,402448.08,316.39,S,1,523182.5
100,MAT00022,P003,,2023,09,1273.0,402764.47,316.39,S,1,523593.81
100,MAT00022,P003,,2023,10,1371.0,433770.69,316.39,S,1,563901.9
100,MAT00022,P003,,2023,11,1469.0,464776.91,316.39,S,1,604209.98
100,MAT00022,P003,,2023,12,1507.0,476799.73,316.39,S,1,619839.65
100,MAT00022,P003,,2024,01,1599.0,505907.61,316.39,S,1,657679.89
100,MAT00022,P003,,2024,02,1590.0,503060.1,316.39,S,1,653978.13
100,MAT00022,P003,,2024,03,1551.0,490720.89,316.39,S,1,637937.16
100,MAT00022,P003,,2024,04,1597.0,505274.83,316.39,S,1,656857.28
100,MAT00022,P003,,2024,05,1609.0,509071.51,316.39,S,1,661792.96
100,MAT00022,P003,,2024,06,1547.0,489455.33,316.39,S,1,636291.93
100,MAT00022,P003,,2024,07,1578.0,499263.42,316.39,S,1,649042.45
100,MAT00022,P003,,2024,08,1512.0,478381.68,316.39,S,1,621896.18
100,MAT00022,P003,,2024,09,1463.0,462878.57,316.39,S,1,601742.14
100,MAT00022,P003,,2024,10,1544.0,488506.16,316.39,S,1,635058.01
100,MAT00022,P003,,2024,11,1571.0,497048.69,316.39,S,1,646163.3
100,MAT00022,P003,,2024,12,1547.0,489455.33,316.39,S,1,636291.93
100,MAT00023,P001,,2023,01,264.0,29124.48,110.32,S,1,37861.82
100,MAT00023,P001,,2023,02,198.0,21843.36,110.32,S,1,28396.37
100,MAT00023,P001,,2023,03,232.0,25594.24,110.32,S,1,33272.51
100,MAT00023,P001,,2023,04,157.0,17320.24,110.32,S,1,22516.31
100,MAT00023,P001,,2023,05,155.0,17099.6,110.32,S,1,22229.48
100,MAT00023,P001,,2023,06,186.0,20519.52,110.32,S,1,26675.38
100,MAT00023,P001,,2023,07,87.0,9597.84,110.32,S,1,12477.19
100,MAT00023,P001,,2023,08,5.0,551.6,110.32,S,1,717.08
100,MAT00023,P001,,2023,09,146.0,16106.72,110.32,S,1,20938.74
100,MAT00023,P001,,2023,10,276.0,30448.32,110.32,S,1,39582.82
100,MAT00023,P001,,2023,11,325.0,35854.0,110.32,S,1,46610.2
100,MAT00023,P001,,2023,12,395.0,43576.4,110.32,S,1,56649.32
100,MAT00023,P001,,2024,01,319.0,35192.08,110.32,S,1,45749.7
100,MAT00023,P001,,2024,02,362.0,39935.84,110.32,S,1,51916.59
100,MAT00023,P001,,2024,03,450.0,49644.0,110.32,S,1,64537.2
100,MAT00023,P001,,2024,04,484.0,53394.88,110.32,S,1,69413.34
100,MAT00023,P001,,2024,05,584.0,64426.88,110.32,S,1,83754.94
100,MAT00023,P001,,2024,06,615.0,67846.8,110.32,S,1,88200.84
100,MAT00023,P001,,2024,07,564.0,62220.48,110.32,S,1,80886.62
100,MAT00023,P001,,2024,08,496.0,54718.72,110.32,S,1,71134.34
100,MAT00023,P001,,2024,09,513.0,56594.16,110.32,S,1,73572.41
100,MAT00023,P001,,2024,10,508.0,56042.56,110.32,S,1,72855.33
100,MAT00023,P001,,2024,11,530.0,58469.6,110.32,S,1,76010.48
100,MAT00023,P001,,2024,12,621.0,68508.72,110.32,S,1,89061.34
100,MAT00023,P002,,2023,01,988.0,104135.2,105.4,S,1,135375.76
100,MAT00023,P002,,2023,02,1063.0,112040.2,105.4,S,1,145652.26
100,MAT00023,P002,,2023,03,1187.0,125109.8,105.4,S,1,162642.74
100,MAT00023,P002,,2023,04,1296.0,136598.4,105.4,S,1,177577.92
100,MAT00023,P002,,2023,05,1202.0,126690.8,105.4,S,1,164698.04
100,MAT00023,P002,,2023,06,1171.0,123423.4,105.4,S,1,160450.42
100,MAT00023,P002,,2023,07,1262.0,133014.8,105.4,S,1,172919.24
100,MAT00023,P002,,2023,08,1324.0,139549.6,105.4,S,1,181414.48
100,MAT00023,P002,,2023,09,1295.0,136493.0,105.4,S,1,177440.9
100,MAT00023,P002,,2023,10,1238.0,130485.2,105.4,S,1,169630.76
100,MAT00023,P002,,2023,11,1231.0,129747.4,105.4,S,1,168671.62
100,MAT00023,P002,,2023,12,1276.0,134490.4,105.4,S,1,174837.52
100,MAT00023,P002,,2024,01,1356.0,142922.4,105.4,S,1,185799.12
100,MAT00023,P002,,2024,02,1444.0,152197.6,105.4,S,1,197856.88
100,MAT00023,P002,,2024,03,1543.0,162632.2,105.4,S,1,211421.86
100,MAT00023,P002,,2024,04,1665.0,175491.0,105.4,S,1,228138.3
100,MAT00023,P002,,2024,05,1759.0,185398.6,105.4,S,1,241018.18
100,MAT00023,P002,,2024,06,1755.0,184977.0,105.4,S,1,240470.1
100,MAT00023,P002,,2024,07,1684.0,177493.6,105.4,S,1,230741.68
100,MAT00023,P002,,2024,08,1650.0,173910.0,105.4,S,1,226083.0
100,MAT00023,P002,,2024,09,1626.0,171380.4,105.4,S,1,222794.52
100,MAT00023,P002,,2024,10,1656.0,174542.4,105.4,S,1,226905.12
100,MAT00023,P002,,2024,11,1616.0,170326.4,105.4,S,1,221424.32
100,MAT00023,P002,,2024,12,1677.0,176755.8,105.4,S,1,229782.54
100,MAT00023,P003,,2023,01,387.0,15352.29,39.67,S,1,19957.98
100,MAT00023,P003,,2023,02,368.0,14598.56,39.67,S,1,18978.13
100,MAT00023,P003,,2023,03,499.0,19795.33,39.67,S,1,25733.93
100,MAT00023,P003,,2023,04,510.0,20231.7,39.67,S,1,26301.21
100,MAT00023,P003,,2023,05,642.0,25468.14,39.67,S,1,33108.58
100,MAT00023,P003,,2023,06,677.0,26856.59,39.67,S,1,34913.57
100,MAT00023,P003,,2023,07,645.0,25587.15,39.67,S,1,33263.3
100,MAT00023,P003,,2023,08,739.0,29316.13,39.67,S,1,38110.97
100,MAT00023,P003,,2023,09,769.0,30506.23,39.67,S,1,39658.1
100,MAT00023,P003,,2023,10,670.0,26578.9,39.67,S,1,34552.57
100,MAT00023,P003,,2023,11,777.0,30823.59,39.67,S,1,40070.67
100,MAT00023,P003,,2023,12,882.0,34988.94,39.67,S,1,45485.62
100,MAT00023,P003,,2024,01,890.0,35306.3,39.67,S,1,45898.19
100,MAT00023,P003,,2024,02,905.0,35901.35,39.67,S,1,46671.75
100,MAT00023,P003,,2024,03,948.0,37607.16,39.67,S,1,48889.31
100,MAT00023,P003,,2024,04,1072.0,42526.24,39.67,S,1,55284.11
100,MAT00023,P003,,2024,05,1147.0,45501.49,39.67,S,1,59151.94
100,MAT00023,P003,,2024,06,1276.0,50618.92,39.67,S,1,65804.6
100,MAT00023,P003,,2024,07,1338.0,53078.46,39.67,S,1,69002.0
100,MAT00023,P003,,2024,08,1284.0,50936.28,39.67,S,1,66217.16
100,MAT00023,P003,,2024,09,1229.0,48754.43,39.67,S,1,63380.76
100,MAT00023,P003,,2024,10,1221.0,48437.07,39.67,S,1,62968.19
100,MAT00023,P003,,2024,11,1238.0,49111.46,39.67,S,1,63844.9
100,MAT00023,P003,,2024,12,1159.0,45977.53,39.67,S,1,59770.79
100,MAT00024,P001,,2023,01,392.0,138246.64,352.67,S,1,179720.63
100,MAT00024,P001,,2023,02,320.0,112854.4,352.67,S,1,146710.72
100,MAT00024,P001,,2023,03,396.0,139657.32,352.67,S,1,181554.52
100,MAT00024,P001,,2023,04,368.0,129782.56,352.67,S,1,168717.33
100,MAT00024,P001,,2023,05,318.0,112149.06,352.67,S,1,145793.78
100,MAT00024,P001,,2023,06,406.0,143184.02,352.67,S,1,186139.23
100,MAT00024,P001,,2023,07,536.0,189031.12,352.67,S,1,245740.46
100,MAT00024,P001,,2023,08,612.0,215834.04,352.67,S,1,280584.25
100,MAT00024,P001,,2023,09,563.0,198553.21,352.67,S,1,258119.17
100,MAT00024,P001,,2023,10,605.0,213365.35,352.67,S,1,277374.96
100,MAT00024,P001,,2023,11,526.0,185504.42,352.67,S,1,241155.75
100,MAT00024,P001,,2023,12,637.0,224650.79,352.67,S,1,292046.03
100,MAT00024,P001,,2024,01,634.0,223592.78,352.67,S,1,290670.61
100,MAT00024,P001,,2024,02,743.0,262033.81,352.67,S,1,340643.95
100,MAT00024,P001,,2024,03,725.0,255685.75,352.67,S,1,332391.48
100,MAT00024,P001,,2024,04,851.0,300122.17,352.67,S,1,390158.82
100,MAT00024,P001,,2024,05,875.0,308586.25,352.67,S,1,401162.12
100,MAT00024,P001,,2024,06,905.0,319166.35,352.67,S,1,414916.26
100,MAT00024,P001,,2024,07,813.0,286720.71,352.67,S,1,372736.92
100,MAT00024,P001,,2024,08,938.0,330804.46,352.67,S,1,430045.8
100,MAT00024,P001,,2024,09,1000.0,352670.0,352.67,S,1,458471.0
100,MAT00024,P001,,2024,10,956.0,337152.52,352.67,S,1,438298.28
100,MAT00024,P001,,2024,11,943.0,332567.81,352.67,S,1,432338.15
100,MAT00024,P001,,2024,12,890.0,313876.3,352.67,S,1,408039.19
100,MAT00024,P002,,2023,01,637.0,192374.0,302.0,S,1,250086.2
100,MAT00024,P002,,2023,02,770.0,232540.0,302.0,S,1,302302.0
100,MAT00024,P002,,2023,03,896.0,270592.0,302.0,S,1,351769.6
100,MAT00024,P002,,2023,04,862.0,260324.0,302.0,S,1,338421.2
100,MAT00024,P002,,2023,05,780.0,235560.0,302.0,S,1,306228.0
100,MAT00024,P002,,2023,06,745.0,224990.0,302.0,S,1,292487.0
100,MAT00024,P002,,2023,07,678.0,204756.0,302.0,S,1,266182.8
100,MAT00024,P002,,2023,08,778.0,234956.0,302.0,S,1,305442.8
100,MAT00024,P002,,2023,09,855.0,258210.0,302.0,S,1,335673.0
100,MAT00024,P002,,2023,10,914.0,276028.0,302.0,S,1,358836.4
100,MAT00024,P002,,2023,11,1029.0,310758.0,302.0,S,1,403985.4
100,MAT00024,P002,,2023,12,962.0,290524.0,302.0,S,1,377681.2
100,MAT00024,P002,,2024,01,908.0,274216.0,302.0,S,1,356480.8
100,MAT00024,P002,,2024,02,947.0,285994.0,302.0,S,1,371792.2
100,MAT00024,P002,,2024,03,988.0,298376.0,302.0,S,1,387888.8
100,MAT00024,P002,,2024,04,960.0,289920.0,302.0,S,1,376896.0
100,MAT00024,P002,,2024,05,1085.0,327670.0,302.0,S,1,425971.0
100,MAT00024,P002,,2024,06,1012.0,305624.0,302.0,S,1,397311.2
100,MAT00024,P002,,2024,07,979.0,295658.0,302.0,S,1,384355.4
100,MAT00024,P002,,2024,08,985.0,297470.0,302.0,S,1,386711.0
100,MAT00024,P002,,2024,09,1034.0,312268.0,302.0,S,1,405948.4
100,MAT00024,P002,,2024,10,1017.0,307134.0,302.0,S,1,399274.2
100,MAT00024,P002,,2024,11,985.0,297470.0,302.0,S,1,386711.0
100,MAT00024,P002,,2024,12,982.0,296564.0,302.0,S,1,385533.2
100,MAT00024,P003,,2023,01,779.0,180969.49,232.31,S,1,235260.34
100,MAT00024,P003,,2023,02,924.0,214654.44,232.31,S,1,279050.77
100,MAT00024,P003,,2023,03,1035.0,240440.85,232.31,S,1,312573.11
100,MAT00024,P003,,2023,04,1023.0,237653.13,232.31,S,1,308949.07
100,MAT00024,P003,,2023,05,1052.0,244390.12,232.31,S,1,317707.16
100,MAT00024,P003,,2023,06,979.0,227431.49,232.31,S,1,295660.94
100,MAT00024,P003,,2023,07,985.0,228825.35,232.31,S,1,297472.96
100,MAT00024,P003,,2023,08,1044.0,242531.64,232.31,S,1,315291.13
100,MAT00024,P003,,2023,09,1080.0,250894.8,232.31,S,1,326163.24
100,MAT00024,P003,,2023,10,1017.0,236259.27,232.31,S,1,307137.05
100,MAT00024,P003,,2023,11,1060.0,246248.6,232.31,S,1,320123.18
100,MAT00024,P003,,2023,12,1168.0,271338.08,232.31,S,1,352739.5
100,MAT00024,P003,,2024,01,1303.0,302699.93,232.31,S,1,393509.91
100,MAT00024,P003,,2024,02,1209.0,280862.79,232.31,S,1,365121.63
100,MAT00024,P003,,2024,03,1219.0,283185.89,232.31,S,1,368141.66
100,MAT00024,P003,,2024,04,1130.0,262510.3,232.31,S,1,341263.39
100,MAT00024,P003,,2024,05,1121.0,260419.51,232.31,S,1,338545.36
100,MAT00024,P003,,2024,06,1241.0,288296.71,232.31,S,1,374785.72
100,MAT00024,P003,,2024,07,1321.0,306881.51,232.31,S,1,398945.96
100,MAT00024,P003,,2024,08,1431.0,332435.61,232.31,S,1,432166.29
100,MAT00024,P003,,2024,09,1547.0,359383.57,232.31,S,1,467198.64
100,MAT00024,P003,,2024,10,1509.0,350555.79,232.31,S,1,455722.53
100,MAT00024,P003,,2024,11,1592.0,369837.52,232.31,S,1,480788.78
100,MAT00024,P003,,2024,12,1614.0,374948.34,232.31,S,1,487432.84
100,MAT00025,P001,,2023,01,918.0,303536.7,330.65,S,1,394597.71
100,MAT00025,P001,,2023,02,995.0,328996.75,330.65,S,1,427695.78
100,MAT00025,P001,,2023,03,1076.0,355779.4,330.65,S,1,462513.22
100,MAT00025,P001,,2023,04,980.0,324037.0,330.65,S,1,421248.1
100,MAT00025,P001,,2023,05,921.0,304528.65,330.65,S,1,395887.24
100,MAT00025,P001,,2023,06,959.0,317093.35,330.65,S,1,412221.35
100,MAT00025,P001,,2023,07,1026.0,339246.9,330.65,S,1,441020.97
100,MAT00025,P001,,2023,08,1167.0,385868.55,330.65,S,1,501629.11
100,MAT00025,P001,,2023,09,1271.0,420256.15,330.65,S,1,546332.99
100,MAT00025,P001,,2023,10,1234.0,408022.1,330.65,S,1,530428.73
100,MAT00025,P001,,2023,11,1195.0,395126.75,330.65,S,1,513664.78
100,MAT00025,P001,,2023,12,1153.0,381239.45,330.65,S,1,495611.28
100,MAT00025,P001,,2024,01,1116.0,369005.4,330.65,S,1,479707.02
100,MAT00025,P001,,2024,02,1171.0,387191.15,330.65,S,1,503348.49
100,MAT00025,P001,,2024,03,1107.0,366029.55,330.65,S,1,475838.41
100,MAT00025,P001,,2024,04,1137.0,375949.05,330.65,S,1,488733.77
100,MAT00025,P001,,2024,05,1144.0,378263.6,330.65,S,1,491742.68
100,MAT00025,P001,,2024,06,1083.0,358093.95,330.65,S,1,465522.13
100,MAT00025,P001,,2024,07,1149.0,379916.85,330.65,S,1,493891.9
100,MAT00025,P001,,2024,08,1236.0,408683.4,330.65,S,1,531288.42
100,MAT00025,P001,,2024,09,1251.0,413643.15,330.65,S,1,537736.09
100,MAT00025,P001,,2024,10,1228.0,406038.2,330.65,S,1,527849.66
100,MAT00025,P001,,2024,11,1344.0,444393.6,330.65,S,1,577711.68
100,MAT00025,P001,,2024,12,1287.0,425546.55,330.65,S,1,553210.52
100,MAT00025,P002,,2023,01,1008.0,49008.96,48.62,S,1,63711.65
100,MAT00025,P002,,2023,02,918.0,44633.16,48.62,S,1,58023.11
100,MAT00025,P002,,2023,03,1004.0,48814.48,48.62,S,1,63458.82
100,MAT00025,P002,,2023,04,1036.0,50370.32,48.62,S,1,65481.42
100,MAT00025,P002,,2023,05,1127.0,54794.74,48.62,S,1,71233.16
100,MAT00025,P002,,2023,06,1248.0,60677.76,48.62,S,1,78881.09
100,MAT00025,P002,,2023,07,1239.0,60240.18,48.62,S,1,78312.23
100,MAT00025,P002,,2023,08,1291.0,62768.42,48.62,S,1,81598.95
100,MAT00025,P002,,2023,09,1260.0,61261.2,48.62,S,1,79639.56
100,MAT00025,P002,,2023,10,1315.0,63935.3,48.62,S,1,83115.89
100,MAT00025,P002,,2023,11,1318.0,64081.16,48.62,S,1,83305.51
100,MAT00025,P002,,2023,12,1307.0,63546.34,48.62,S,1,82610.24
100,MAT00025,P002,,2024,01,1218.0,59219.16,48.62,S,1,76984.91
100,MAT00025,P002,,2024,02,1152.0,56010.24,48.62,S,1,72813.31
100,MAT00025,P002,,2024,03,1092.0,53093.04,48.62,S,1,69020.95
100,MAT00025,P002,,2024,04,1185.0,57614.7,48.62,S,1,74899.11
100,MAT00025,P002,,2024,05,1129.0,54891.98,48.62,S,1,71359.57
100,MAT00025,P002,,2024,06,1232.0,59899.84,48.62,S,1,77869.79
