MANDT,MATNR,WERKS,LGORT,LFGJA,LFMON,LABST,UMLME,INSME,SPEME,LBKUM
100,MAT00023,P003,SL01,2023,04,325.0,0,0,0,325.0
100,MAT00023,P003,SL01,2023,05,320.0,0,0,0,320.0
100,MAT00023,P003,SL01,2023,06,404.0,0,0,0,404.0
100,MAT00023,P003,SL01,2023,07,396.0,0,0,0,396.0
100,MAT00023,P003,SL01,2023,08,440.0,0,0,0,440.0
100,MAT00023,P003,SL01,2023,09,364.0,0,0,0,364.0
100,MAT00023,P003,SL01,2023,10,301.0,0,0,0,301.0
100,MAT00023,P003,SL01,2023,11,236.0,0,0,0,236.0
100,MAT00023,P003,SL01,2023,12,327.0,0,0,0,327.0
100,MAT00023,P003,SL01,2024,01,322.0,0,0,0,322.0
100,MAT00023,P003,SL01,2024,02,289.0,0,0,0,289.0
100,MAT00023,P003,SL01,2024,03,388.0,0,0,0,388.0
100,MAT00023,P003,SL01,2024,04,465.0,0,0,0,465.0
100,MAT00023,P003,SL01,2024,05,533.0,0,0,0,533.0
100,MAT00023,P003,SL01,2024,06,640.0,0,0,0,640.0
100,MAT00023,P003,SL01,2024,07,744.0,0,0,0,744.0
100,MAT00023,P003,SL01,2024,08,732.0,0,0,0,732.0
100,MAT00023,P003,SL01,2024,09,790.0,0,0,0,790.0
100,MAT00023,P003,SL01,2024,10,817.0,0,0,0,817.0
100,MAT00023,P003,SL01,2024,11,842.0,0,0,0,842.0
100,MAT00023,P003,SL01,2024,12,765.0,0,0,0,765.0
100,MAT00024,P001,SL03,2023,01,377.0,0,0,0,377.0
100,MAT00024,P001,SL03,2023,02,465.0,0,0,0,465.0
100,MAT00024,P001,SL03,2023,03,582.0,0,0,0,582.0
100,MAT00024,P001,SL03,2023,04,658.0,0,0,0,658.0
100,MAT00024,P001,SL03,2023,05,737.0,0,0,0,737.0
100,MAT00024,P001,SL03,2023,06,831.0,0,0,0,831.0
100,MAT00024,P001,SL03,2023,07,926.0,0,0,0,926.0
100,MAT00024,P001,SL03,2023,08,1013.0,0,0,0,1013.0
100,MAT00024,P001,SL03,2023,09,1026.0,0,0,0,1026.0
100,MAT00024,P001,SL03,2023,10,1090.0,0,0,0,1090.0
100,MAT00024,P001,SL03,2023,11,1137.0,0,0,0,1137.0
100,MAT00024,P001,SL03,2023,12,1208.0,0,0,0,1208.0
100,MAT00024,P001,SL03,2024,01,1229.0,0,0,0,1229.0
100,MAT00024,P001,SL03,2024,02,1233.0,0,0,0,1233.0
100,MAT00024,P001,SL03,2024,03,1312.0,0,0,0,1312.0
100,MAT00024,P001,SL03,2024,04,1262.0,0,0,0,1262.0
100,MAT00024,P001,SL03,2024,05,1198.0,0,0,0,1198.0
100,MAT00024,P001,SL03,2024,06,1255.0,0,0,0,1255.0
100,MAT00024,P001,SL03,2024,07,1366.0,0,0,0,1366.0
100,MAT00024,P001,SL03,2024,08,1352.0,0,0,0,1352.0
100,MAT00024,P001,SL03,2024,09,1414.0,0,0,0,1414.0
100,MAT00024,P001,SL03,2024,10,1509.0,0,0,0,1509.0
100,MAT00024,P001,SL03,2024,11,1621.0,0,0,0,1621.0
100,MAT00024,P001,SL03,2024,12,1618.0,0,0,0,1618.0
100,MAT00024,P002,SL03,2023,01,0,0,0,0,0
100,MAT00024,P002,SL03,2023,02,86.0,0,0,0,86.0
100,MAT00024,P002,SL03,2023,03,196.0,0,0,0,196.0
100,MAT00024,P002,SL03,2023,04,202.0,0,0,0,202.0
100,MAT00024,P002,SL03,2023,05,188.0,0,0,0,188.0
100,MAT00024,P002,SL03,2023,06,195.0,0,0,0,195.0
100,MAT00024,P002,SL03,2023,07,247.0,0,0,0,247.0
100,MAT00024,P002,SL03,2023,08,172.0,0,0,0,172.0
100,MAT00024,P002,SL03,2023,09,167.0,0,0,0,167.0
100,MAT00024,P002,SL03,2023,10,185.0,0,0,0,185.0
100,MAT00024,P002,SL03,2023,11,121.0,0,0,0,121.0
100,MAT00024,P002,SL03,2023,12,116.0,0,0,0,116.0
100,MAT00024,P002,SL03,2024,01,113.0,0,0,0,113.0
100,MAT00024,P002,SL03,2024,02,71.0,0,0,0,71.0
100,MAT00024,P002,SL03,2024,03,24.0,0,0,0,24.0
100,MAT00024,P002,SL03,2024,04,116.0,0,0,0,116.0
100,MAT00024,P002,SL03,2024,05,123.0,0,0,0,123.0
100,MAT00024,P002,SL03,2024,06,185.0,0,0,0,185.0
100,MAT00024,P002,SL03,2024,07,108.0,0,0,0,108.0
100,MAT00024,P002,SL03,2024,08,201.0,0,0,0,201.0
100,MAT00024,P002,SL03,2024,09,316.0,0,0,0,316.0
100,MAT00024,P002,SL03,2024,10,258.0,0,0,0,258.0
100,MAT00024,P002,SL03,2024,11,315.0,0,0,0,315.0
100,MAT00024,P002,SL03,2024,12,343.0,0,0,0,343.0
100,MAT00024,P003,SL01,2023,01,512.0,0,0,0,512.0
100,MAT00024,P003,SL01,2023,02,739.0,0,0,0,739.0
100,MAT00024,P003,SL01,2023,03,882.0,0,0,0,882.0
100,MAT00024,P003,SL01,2023,04,996.0,0,0,0,996.0
100,MAT00024,P003,SL01,2023,05,1149.0,0,0,0,1149.0
100,MAT00024,P003,SL01,2023,06,1287.0,0,0,0,1287.0
100,MAT00024,P003,SL01,2023,07,1426.0,0,0,0,1426.0
100,MAT00024,P003,SL01,2023,08,1542.0,0,0,0,1542.0
100,MAT00024,P003,SL01,2023,09,1525.0,0,0,0,1525.0
100,MAT00024,P003,SL01,2023,10,1616.0,0,0,0,1616.0
100,MAT00024,P003,SL01,2023,11,1637.0,0,0,0,1637.0
100,MAT00024,P003,SL01,2023,12,1757.0,0,0,0,1757.0
100,MAT00024,P003,SL01,2024,01,1867.0,0,0,0,1867.0
100,MAT00024,P003,SL01,2024,02,2002.0,0,0,0,2002.0
100,MAT00024,P003,SL01,2024,03,2133.0,0,0,0,2133.0
100,MAT00024,P003,SL01,2024,04,2317.0,0,0,0,2317.0
100,MAT00024,P003,SL01,2024,05,2612.0,0,0,0,2612.0
100,MAT00024,P003,SL01,2024,06,2856.0,0,0,0,2856.0
100,MAT00024,P003,SL01,2024,07,2950.0,0,0,0,2950.0
100,MAT00024,P003,SL01,2024,08,3104.0,0,0,0,3104.0
100,MAT00024,P003,SL01,2024,09,3115.0,0,0,0,3115.0
100,MAT00024,P003,SL01,2024,10,3054.0,0,0,0,3054.0
100,MAT00024,P003,SL01,2024,11,3282.0,0,0,0,3282.0
100,MAT00024,P003,SL01,2024,12,3356.0,0,0,0,3356.0
100,MAT00025,P001,SL01,2023,01,590.0,0,0,0,590.0
100,MAT00025,P001,SL01,2023,02,603.0,0,0,0,603.0
100,MAT00025,P001,SL01,2023,03,690.0,0,0,0,690.0
100,MAT00025,P001,SL01,2023,04,760.0,0,0,0,760.0
100,MAT00025,P001,SL01,2023,05,707.0,0,0,0,707.0
100,MAT00025,P001,SL01,2023,06,680.0,0,0,0,680.0
100,MAT00025,P001,SL01,2023,07,724.0,0,0,0,724.0
100,MAT00025,P001,SL01,2023,08,827.0,0,0,0,827.0
100,MAT00025,P001,SL01,2023,09,822.0,0,0,0,822.0
100,MAT00025,P001,SL01,2023,10,754.0,0,0,0,754.0
100,MAT00025,P001,SL01,2023,11,680.0,0,0,0,680.0
100,MAT00025,P001,SL01,2023,12,602.0,0,0,0,602.0
100,MAT00025,P001,SL01,2024,01,717.0,0,0,0,717.0
100,MAT00025,P001,SL01,2024,02,778.0,0,0,0,778.0
100,MAT00025,P001,SL01,2024,03,745.0,0,0,0,745.0
100,MAT00025,P001,SL01,2024,04,829.0,0,0,0,829.0
100,MAT00025,P001,SL01,2024,05,906.0,0,0,0,906.0
100,MAT00025,P001,SL01,2024,06,950.0,0,0,0,950.0
100,MAT00025,P001,SL01,2024,07,999.0,0,0,0,999.0
100,MAT00025,P001,SL01,2024,08,930.0,0,0,0,930.0
100,MAT00025,P001,SL01,2024,09,993.0,0,0,0,993.0
100,MAT00025,P001,SL01,2024,10,1106.0,0,0,0,1106.0
100,MAT00025,P001,SL01,2024,11,1177.0,0,0,0,1177.0
100,MAT00025,P001,SL01,2024,12,1184.0,0,0,0,1184.0
100,MAT00025,P002,SL01,2023,01,348.0,0,0,0,348.0
100,MAT00025,P002,SL01,2023,02,280.0,0,0,0,280.0
100,MAT00025,P002,SL01,2023,03,250.0,0,0,0,250.0
100,MAT00025,P002,SL01,2023,04,229.0,0,0,0,229.0
100,MAT00025,P002,SL01,2023,05,271.0,0,0,0,271.0
100,MAT00025,P002,SL01,2023,06,386.0,0,0,0,386.0
100,MAT00025,P002,SL01,2023,07,380.0,0,0,0,380.0
100,MAT00025,P002,SL01,2023,08,477.0,0,0,0,477.0
100,MAT00025,P002,SL01,2023,09,461.0,0,0,0,461.0
100,MAT00025,P002,SL01,2023,10,467.0,0,0,0,467.0
100,MAT00025,P002,SL01,2023,11,490.0,0,0,0,490.0
100,MAT00025,P002,SL01,2023,12,534.0,0,0,0,534.0
100,MAT00025,P002,SL01,2024,01,571.0,0,0,0,571.0
100,MAT00025,P002,SL01,2024,02,676.0,0,0,0,676.0
100,MAT00025,P002,SL01,2024,03,622.0,0,0,0,622.0
100,MAT00025,P002,SL01,2024,04,695.0,0,0,0,695.0
100,MAT00025,P002,SL01,2024,05,650.0,0,0,0,650.0
100,MAT00025,P002,SL01,2024,06,643.0,0,0,0,643.0
100,MAT00025,P002,SL01,2024,07,694.0,0,0,0,694.0
100,MAT00025,P002,SL01,2024,08,780.0,0,0,0,780.0
100,MAT00025,P002,SL01,2024,09,826.0,0,0,0,826.0
100,MAT00025,P002,SL01,2024,10,748.0,0,0,0,748.0
100,MAT00025,P002,SL01,2024,11,826.0,0,0,0,826.0
100,MAT00025,P002,SL01,2024,12,865.0,0,0,0,865.0
100,MAT00025,P003,SL01,2023,01,64.0,0,0,0,64.0
100,MAT00025,P003,SL01,2023,02,38.0,0,0,0,38.0
100,MAT00025,P003,SL01,2023,03,18.0,0,0,0,18.0
100,MAT00025,P003,SL01,2023,04,137.0,0,0,0,137.0
100,MAT00025,P003,SL01,2023,05,152.0,0,0,0,152.0
100,MAT00025,P003,SL01,2023,06,169.0,0,0,0,169.0
100,MAT00025,P003,SL01,2023,07,193.0,0,0,0,193.0
100,MAT00025,P003,SL01,2023,08,302.0,0,0,0,302.0
100,MAT00025,P003,SL01,2023,09,240.0,0,0,0,240.0
100,MAT00025,P003,SL01,2023,10,315.0,0,0,0,315.0
100,MAT00025,P003,SL01,2023,11,254.0,0,0,0,254.0
100,MAT00025,P003,SL01,2023,12,307.0,0,0,0,307.0
100,MAT00025,P003,SL01,2024,01,279.0,0,0,0,279.0
100,MAT00025,P003,SL01,2024,02,394.0,0,0,0,394.0
100,MAT00025,P003,SL01,2024,03,326.0,0,0,0,326.0
100,MAT00025,P003,SL01,2024,04,361.0,0,0,0,361.0
100,MAT00025,P003,SL01,2024,05,347.0,0,0,0,347.0
100,MAT00025,P003,SL01,2024,06,272.0,0,0,0,272.0
100,MAT00025,P003,SL01,2024,07,381.0,0,0,0,381.0
100,MAT00025,P003,SL01,2024,08,341.0,0,0,0,341.0
100,MAT00025,P003,SL01,2024,09,430.0,0,0,0,430.0
100,MAT00025,P003,SL01,2024,10,440.0,0,0,0,440.0
100,MAT00025,P003,SL01,2024,11,510.0,0,0,0,510.0
100,MAT00025,P003,SL01,2024,12,490.0,0,0,0,490.0
100,MAT00026,P001,SL01,2023,01,481.0,0,0,0,481.0
100,MAT00026,P001,SL01,2023,02,436.0,0,0,0,436.0
100,MAT00026,P001,SL01,2023,03,421.0,0,0,0,421.0
100,MAT00026,P001,SL01,2023,04,443.0,0,0,0,443.0
100,MAT00026,P001,SL01,2023,05,441.0,0,0,0,441.0
100,MAT00026,P001,SL01,2023,06,483.0,0,0,0,483.0
100,MAT00026,P001,SL01,2023,07,404.0,0,0,0,404.0
100,MAT00026,P001,SL01,2023,08,443.0,0,0,0,443.0
100,MAT00026,P001,SL01,2023,09,406.0,0,0,0,406.0
100,MAT00026,P001,SL01,2023,10,463.0,0,0,0,463.0
100,MAT00026,P001,SL01,2023,11,451.0,0,0,0,451.0
100,MAT00026,P001,SL01,2023,12,461.0,0,0,0,461.0
100,MAT00026,P001,SL01,2024,01,519.0,0,0,0,519.0
100,MAT00026,P001,SL01,2024,02,512.0,0,0,0,512.0
100,MAT00026,P001,SL01,2024,03,500.0,0,0,0,500.0
100,MAT00026,P001,SL01,2024,04,422.0,0,0,0,422.0
100,MAT00026,P001,SL01,2024,05,386.0,0,0,0,386.0
100,MAT00026,P001,SL01,2024,06,400.0,0,0,0,400.0
100,MAT00026,P001,SL01,2024,07,471.0,0,0,0,471.0
100,MAT00026,P001,SL01,2024,08,509.0,0,0,0,509.0
100,MAT00026,P001,SL01,2024,09,530.0,0,0,0,530.0
100,MAT00026,P001,SL01,2024,10,461.0,0,0,0,461.0
100,MAT00026,P001,SL01,2024,11,535.0,0,0,0,535.0
100,MAT00026,P001,SL01,2024,12,461.0,0,0,0,461.0
100,MAT00026,P002,SL01,2023,01,309.0,0,0,0,309.0
100,MAT00026,P002,SL01,2023,02,377.0,0,0,0,377.0
100,MAT00026,P002,SL01,2023,03,450.0,0,0,0,450.0
100,MAT00026,P002,SL01,2023,04,521.0,0,0,0,521.0
100,MAT00026,P002,SL01,2023,05,557.0,0,0,0,557.0
100,MAT00026,P002,SL01,2023,06,526.0,0,0,0,526.0
100,MAT00026,P002,SL01,2023,07,457.0,0,0,0,457.0
100,MAT00026,P002,SL01,2023,08,462.0,0,0,0,462.0
100,MAT00026,P002,SL01,2023,09,530.0,0,0,0,530.0
100,MAT00026,P002,SL01,2023,10,499.0,0,0,0,499.0
100,MAT00026,P002,SL01,2023,11,493.0,0,0,0,493.0
100,MAT00026,P002,SL01,2023,12,564.0,0,0,0,564.0
100,MAT00026,P002,SL01,2024,01,597.0,0,0,0,597.0
100,MAT00026,P002,SL01,2024,02,605.0,0,0,0,605.0
100,MAT00026,P002,SL01,2024,03,639.0,0,0,0,639.0
100,MAT00026,P002,SL01,2024,04,704.0,0,0,0,704.0
100,MAT00026,P002,SL01,2024,05,640.0,0,0,0,640.0
100,MAT00026,P002,SL01,2024,06,719.0,0,0,0,719.0
100,MAT00026,P002,SL01,2024,07,719.0,0,0,0,719.0
100,MAT00026,P002,SL01,2024,08,703.0,0,0,0,703.0
100,MAT00026,P002,SL01,2024,09,659.0,0,0,0,659.0
100,MAT00026,P002,SL01,2024,10,710.0,0,0,0,710.0
100,MAT00026,P002,SL01,2024,11,789.0,0,0,0,789.0
100,MAT00026,P002,SL01,2024,12,754.0,0,0,0,754.0
100,MAT00026,P003,SL02,2023,01,419.0,0,0,0,419.0
100,MAT00026,P003,SL02,2023,02,394.0,0,0,0,394.0
100,MAT00026,P003,SL02,2023,03,356.0,0,0,0,356.0
100,MAT00026,P003,SL02,2023,04,427.0,0,0,0,427.0
100,MAT00026,P003,SL02,2023,05,435.0,0,0,0,435.0
100,MAT00026,P003,SL02,2023,06,450.0,0,0,0,450.0
100,MAT00026,P003,SL02,2023,07,488.0,0,0,0,488.0
100,MAT00026,P003,SL02,2023,08,442.0,0,0,0,442.0
100,MAT00026,P003,SL02,2023,09,467.0,0,0,0,467.0
100,MAT00026,P003,SL02,2023,10,515.0,0,0,0,515.0
100,MAT00026,P003,SL02,2023,11,610.0,0,0,0,610.0
100,MAT00026,P003,SL02,2023,12,577.0,0,0,0,577.0
100,MAT00026,P003,SL02,2024,01,568.0,0,0,0,568.0
100,MAT00026,P003,SL02,2024,02,492.0,0,0,0,492.0
100,MAT00026,P003,SL02,2024,03,424.0,0,0,0,424.0
100,MAT00026,P003,SL02,2024,04,378.0,0,0,0,378.0
100,MAT00026,P003,SL02,2024,05,397.0,0,0,0,397.0
100,MAT00026,P003,SL02,2024,06,444.0,0,0,0,444.0
100,MAT00026,P003,SL02,2024,07,390.0,0,0,0,390.0
100,MAT00026,P003,SL02,2024,08,331.0,0,0,0,331.0
100,MAT00026,P003,SL02,2024,09,401.0,0,0,0,401.0
100,MAT00026,P003,SL02,2024,10,361.0,0,0,0,361.0
100,MAT00026,P003,SL02,2024,11,349.0,0,0,0,349.0
100,MAT00026,P003,SL02,2024,12,303.0,0,0,0,303.0
100,MAT00027,P001,SL03,2023,01,256.0,0,0,0,256.0
100,MAT00027,P001,SL03,2023,02,310.0,0,0,0,310.0
100,MAT00027,P001,SL03,2023,03,258.0,0,0,0,258.0
100,MAT00027,P001,SL03,2023,04,279.0,0,0,0,279.0
100,MAT00027,P001,SL03,2023,05,200.0,0,0,0,200.0
100,MAT00027,P001,SL03,2023,06,151.0,0,0,0,151.0
100,MAT00027,P001,SL03,2023,07,71.0,0,0,0,71.0
100,MAT00027,P001,SL03,2023,08,0,0,0,0,0
100,MAT00027,P001,SL03,2023,09,0,0,0,0,0
100,MAT00027,P001,SL03,2023,10,0,0,0,0,0
100,MAT00027,P001,SL03,2023,11,0,0,0,0,0
100,MAT00027,P001,SL03,2023,12,0,0,0,0,0
100,MAT00027,P001,SL03,2024,01,68.0,0,0,0,68.0
100,MAT00027,P001,SL03,2024,02,163.0,0,0,0,163.0
100,MAT00027,P001,SL03,2024,03,227.0,0,0,0,227.0
100,MAT00027,P001,SL03,2024,04,150.0,0,0,0,150.0
100,MAT00027,P001,SL03,2024,05,241.0,0,0,0,241.0
100,MAT00027,P001,SL03,2024,06,282.0,0,0,0,282.0
100,MAT00027,P001,SL03,2024,07,238.0,0,0,0,238.0
100,MAT00027,P001,SL03,2024,08,114.0,0,0,0,114.0
100,MAT00027,P001,SL03,2024,09,0,0,0,0,0
100,MAT00027,P001,SL03,2024,10,0,0,0,0,0
100,MAT00027,P001,SL03,2024,11,0,0,0,0,0
100,MAT00027,P001,SL03,2024,12,0,0,0,0,0
100,MAT00027,P002,SL02,2023,01,417.0,0,0,0,417.0
100,MAT00027,P002,SL02,2023,02,518.0,0,0,0,518.0
100,MAT00027,P002,SL02,2023,03,637.0,0,0,0,637.0
100,MAT00027,P002,SL02,2023,04,754.0,0,0,0,754.0
100,MAT00027,P002,SL02,2023,05,864.0,0,0,0,864.0
100,MAT00027,P002,SL02,2023,06,785.0,0,0,0,785.0
100,MAT00027,P002,SL02,2023,07,763.0,0,0,0,763.0
100,MAT00027,P002,SL02,2023,08,733.0,0,0,0,733.0
100,MAT00027,P002,SL02,2023,09,768.0,0,0,0,768.0
100,MAT00027,P002,SL02,2023,10,854.0,0,0,0,854.0
100,MAT00027,P002,SL02,2023,11,842.0,0,0,0,842.0
100,MAT00027,P002,SL02,2023,12,851.0,0,0,0,851.0
100,MAT00027,P002,SL02,2024,01,899.0,0,0,0,899.0
100,MAT00027,P002,SL02,2024,02,987.0,0,0,0,987.0
100,MAT00027,P002,SL02,2024,03,918.0,0,0,0,918.0
100,MAT00027,P002,SL02,2024,04,887.0,0,0,0,887.0
100,MAT00027,P002,SL02,2024,05,883.0,0,0,0,883.0
100,MAT00027,P002,SL02,2024,06,931.0,0,0,0,931.0
100,MAT00027,P002,SL02,2024,07,864.0,0,0,0,864.0
100,MAT00027,P002,SL02,2024,08,977.0,0,0,0,977.0
100,MAT00027,P002,SL02,2024,09,1004.0,0,0,0,1004.0
100,MAT00027,P002,SL02,2024,10,985.0,0,0,0,985.0
100,MAT00027,P002,SL02,2024,11,991.0,0,0,0,991.0
100,MAT00027,P002,SL02,2024,12,1104.0,0,0,0,1104.0
100,MAT00027,P003,SL02,2023,01,466.0,0,0,0,466.0
100,MAT00027,P003,SL02,2023,02,708.0,0,0,0,708.0
100,MAT00027,P003,SL02,2023,03,884.0,0,0,0,884.0
100,MAT00027,P003,SL02,2023,04,1015.0,0,0,0,1015.0
100,MAT00027,P003,SL02,2023,05,1182.0,0,0,0,1182.0
100,MAT00027,P003,SL02,2023,06,1350.0,0,0,0,1350.0
100,MAT00027,P003,SL02,2023,07,1566.0,0,0,0,1566.0
100,MAT00027,P003,SL02,2023,08,1635.0,0,0,0,1635.0
100,MAT00027,P003,SL02,2023,09,1886.0,0,0,0,1886.0
100,MAT00027,P003,SL02,2023,10,1972.0,0,0,0,1972.0
100,MAT00027,P003,SL02,2023,11,2005.0,0,0,0,2005.0
100,MAT00027,P003,SL02,2023,12,2267.0,0,0,0,2267.0
100,MAT00027,P003,SL02,2024,01,2466.0,0,0,0,2466.0
100,MAT00027,P003,SL02,2024,02,2720.0,0,0,0,2720.0
100,MAT00027,P003,SL02,2024,03,2897.0,0,0,0,2897.0
100,MAT00027,P003,SL02,2024,04,2996.0,0,0,0,2996.0
100,MAT00027,P003,SL02,2024,05,3050.0,0,0,0,3050.0
100,MAT00027,P003,SL02,2024,06,3111.0,0,0,0,3111.0
100,MAT00027,P003,SL02,2024,07,3308.0,0,0,0,3308.0
100,MAT00027,P003,SL02,2024,08,3484.0,0,0,0,3484.0
100,MAT00027,P003,SL02,2024,09,3702.0,0,0,0,3702.0
100,MAT00027,P003,SL02,2024,10,3848.0,0,0,0,3848.0
100,MAT00027,P003,SL02,2024,11,3961.0,0,0,0,3961.0
100,MAT00027,P003,SL02,2024,12,4145.0,0,0,0,4145.0
100,MAT00028,P001,SL03,2023,01,427.0,0,0,0,427.0
100,MAT00028,P001,SL03,2023,02,452.0,0,0,0,452.0
100,MAT00028,P001,SL03,2023,03,565.0,0,0,0,565.0
100,MAT00028,P001,SL03,2023,04,504.0,0,0,0,504.0
100,MAT00028,P001,SL03,2023,05,483.0,0,0,0,483.0
100,MAT00028,P001,SL03,2023,06,589.0,0,0,0,589.0
100,MAT00028,P001,SL03,2023,07,696.0,0,0,0,696.0
100,MAT00028,P001,SL03,2023,08,720.0,0,0,0,720.0
100,MAT00028,P001,SL03,2023,09,666.0,0,0,0,666.0
100,MAT00028,P001,SL03,2023,10,639.0,0,0,0,639.0
100,MAT00028,P001,SL03,2023,11,691.0,0,0,0,691.0
100,MAT00028,P001,SL03,2023,12,731.0,0,0,0,731.0
100,MAT00028,P001,SL03,2024,01,821.0,0,0,0,821.0
100,MAT00028,P001,SL03,2024,02,741.0,0,0,0,741.0
100,MAT00028,P001,SL03,2024,03,770.0,0,0,0,770.0
100,MAT00028,P001,SL03,2024,04,853.0,0,0,0,853.0
100,MAT00028,P001,SL03,2024,05,887.0,0,0,0,887.0
100,MAT00028,P001,SL03,2024,06,924.0,0,0,0,924.0
100,MAT00028,P001,SL03,2024,07,849.0,0,0,0,849.0
100,MAT00028,P001,SL03,2024,08,808.0,0,0,0,808.0
100,MAT00028,P001,SL03,2024,09,883.0,0,0,0,883.0
100,MAT00028,P001,SL03,2024,10,854.0,0,0,0,854.0
100,MAT00028,P001,SL03,2024,11,962.0,0,0,0,962.0
100,MAT00028,P001,SL03,2024,12,1031.0,0,0,0,1031.0
100,MAT00028,P002,SL02,2023,01,137.0,0,0,0,137.0
100,MAT00028,P002,SL02,2023,02,61.0,0,0,0,61.0
100,MAT00028,P002,SL02,2023,03,141.0,0,0,0,141.0
100,MAT00028,P002,SL02,2023,04,121.0,0,0,0,121.0
100,MAT00028,P002,SL02,2023,05,153.0,0,0,0,153.0
100,MAT00028,P002,SL02,2023,06,223.0,0,0,0,223.0
100,MAT00028,P002,SL02,2023,07,177.0,0,0,0,177.0
100,MAT00028,P002,SL02,2023,08,276.0,0,0,0,276.0
100,MAT00028,P002,SL02,2023,09,258.0,0,0,0,258.0
100,MAT00028,P002,SL02,2023,10,266.0,0,0,0,266.0
100,MAT00028,P002,SL02,2023,11,202.0,0,0,0,202.0
100,MAT00028,P002,SL02,2023,12,290.0,0,0,0,290.0
100,MAT00028,P002,SL02,2024,01,262.0,0,0,0,262.0
100,MAT00028,P002,SL02,2024,02,359.0,0,0,0,359.0
100,MAT00028,P002,SL02,2024,03,326.0,0,0,0,326.0
100,MAT00028,P002,SL02,2024,04,404.0,0,0,0,404.0
100,MAT00028,P002,SL02,2024,05,422.0,0,0,0,422.0
100,MAT00028,P002,SL02,2024,06,475.0,0,0,0,475.0
100,MAT00028,P002,SL02,2024,07,408.0,0,0,0,408.0
100,MAT00028,P002,SL02,2024,08,359.0,0,0,0,359.0
100,MAT00028,P002,SL02,2024,09,351.0,0,0,0,351.0
100,MAT00028,P002,SL02,2024,10,366.0,0,0,0,366.0
100,MAT00028,P002,SL02,2024,11,400.0,0,0,0,400.0
100,MAT00028,P002,SL02,2024,12,501.0,0,0,0,501.0
100,MAT00028,P003,SL02,2023,01,427.0,0,0,0,427.0
100,MAT00028,P003,SL02,2023,02,366.0,0,0,0,366.0
100,MAT00028,P003,SL02,2023,03,448.0,0,0,0,448.0
100,MAT00028,P003,SL02,2023,04,498.0,0,0,0,498.0
100,MAT00028,P003,SL02,2023,05,536.0,0,0,0,536.0
100,MAT00028,P003,SL02,2023,06,464.0,0,0,0,464.0
100,MAT00028,P003,SL02,2023,07,545.0,0,0,0,545.0
100,MAT00028,P003,SL02,2023,08,654.0,0,0,0,654.0
100,MAT00028,P003,SL02,2023,09,598.0,0,0,0,598.0
100,MAT00028,P003,SL02,2023,10,584.0,0,0,0,584.0
100,MAT00028,P003,SL02,2023,11,621.0,0,0,0,621.0
100,MAT00028,P003,SL02,2023,12,720.0,0,0,0,720.0
100,MAT00028,P003,SL02,2024,01,831.0,0,0,0,831.0
100,MAT00028,P003,SL02,2024,02,889.0,0,0,0,889.0
100,MAT00028,P003,SL02,2024,03,872.0,0,0,0,872.0
100,MAT00028,P003,SL02,2024,04,948.0,0,0,0,948.0
100,MAT00028,P003,SL02,2024,05,954.0,0,0,0,954.0
100,MAT00028,P003,SL02,2024,06,950.0,0,0,0,950.0
100,MAT00028,P003,SL02,2024,07,1063.0,0,0,0,1063.0
100,MAT00028,P003,SL02,2024,08,1120.0,0,0,0,1120.0
100,MAT00028,P003,SL02,2024,09,1147.0,0,0,0,1147.0
100,MAT00028,P003,SL02,2024,10,1158.0,0,0,0,1158.0
100,MAT00028,P003,SL02,2024,11,1087.0,0,0,0,1087.0
100,MAT00028,P003,SL02,2024,12,1128.0,0,0,0,1128.0
100,MAT00029,P001,SL01,2023,01,529.0,0,0,0,529.0
100,MAT00029,P001,SL01,2023,02,762.0,0,0,0,762.0
100,MAT00029,P001,SL01,2023,03,951.0,0,0,0,951.0
100,MAT00029,P001,SL01,2023,04,1045.0,0,0,0,1045.0
100,MAT00029,P001,SL01,2023,05,1308.0,0,0,0,1308.0
100,MAT00029,P001,SL01,2023,06,1437.0,0,0,0,1437.0
100,MAT00029,P001,SL01,2023,07,1482.0,0,0,0,1482.0
100,MAT00029,P001,SL01,2023,08,1574.0,0,0,0,1574.0
100,MAT00029,P001,SL01,2023,09,1647.0,0,0,0,1647.0
100,MAT00029,P001,SL01,2023,10,1772.0,0,0,0,1772.0
100,MAT00029,P001,SL01,2023,11,2021.0,0,0,0,2021.0
100,MAT00029,P001,SL01,2023,12,2168.0,0,0,0,2168.0
100,MAT00029,P001,SL01,2024,01,2273.0,0,0,0,2273.0
100,MAT00029,P001,SL01,2024,02,2348.0,0,0,0,2348.0
100,MAT00029,P001,SL01,2024,03,2537.0,0,0,0,2537.0
100,MAT00029,P001,SL01,2024,04,2676.0,0,0,0,2676.0
100,MAT00029,P001,SL01,2024,05,2807.0,0,0,0,2807.0
100,MAT00029,P001,SL01,2024,06,2965.0,0,0,0,2965.0
100,MAT00029,P001,SL01,2024,07,3248.0,0,0,0,3248.0
100,MAT00029,P001,SL01,2024,08,3328.0,0,0,0,3328.0
100,MAT00029,P001,SL01,2024,09,3393.0,0,0,0,3393.0
100,MAT00029,P001,SL01,2024,10,3544.0,0,0,0,3544.0
100,MAT00029,P001,SL01,2024,11,3672.0,0,0,0,3672.0
100,MAT00029,P001,SL01,2024,12,3806.0,0,0,0,3806.0
